YYYYMMSOON,품목코드 ,품목명,품종코드 ,품종명,등급명,유통단계별 무게 ,유통단계별 단위 ,평균가격(원),전순 평균가격(원) PreVious SOON,전달 평균가격(원) PreVious MMonth,전년 평균가격(원) PreVious YeaR,평년 평균가격(원) Common Year SOON
202006중순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,81671.5,0.0,0.0,0.0,421746.666666666
202006중순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,81671.5,0.0,0.0,0.0,46506.6666666666
202006중순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,81671.5,0.0,0.0,0.0,54880.0
202006중순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,81671.5,0.0,0.0,0.0,316800.0
202006중순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,81671.5,0.0,0.0,0.0,8880.0
202006중순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,81671.5,0.0,0.0,0.0,13073.33333333332
202006중순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,81671.5,0.0,0.0,0.0,8220.0
202006중순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,81671.5,0.0,0.0,0.0,27380.0
202006중순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,81671.5,0.0,0.0,0.0,31920.0
202006중순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,81671.5,0.0,0.0,0.0,36033.3333333332
202006중순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,81671.5,0.0,0.0,0.0,105006.6666666666
202006중순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,81671.5,0.0,0.0,0.0,68766.6666666666
202006중순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,81671.5,0.0,0.0,0.0,56853.333333333205
202006하순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,85833.0,0.0,0.0,0.0,5800.0
202006하순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,85833.0,0.0,0.0,0.0,4406.66666666666
202006하순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,85833.0,0.0,0.0,0.0,221513.333333332
202006하순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,85833.0,0.0,0.0,0.0,249506.666666666
202006하순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,85833.0,0.0,0.0,0.0,291773.33333333203
202006하순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,85833.0,0.0,0.0,0.0,260753.333333332
202006하순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,85833.0,0.0,0.0,0.0,143226.6666666666
202006하순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,85833.0,0.0,0.0,0.0,189866.6666666666
202006하순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,85833.0,0.0,0.0,0.0,35800.0
202006하순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,85833.0,0.0,0.0,0.0,30226.666666666602
202006하순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,85833.0,0.0,0.0,0.0,456613.333333332
202006하순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,85833.0,0.0,0.0,0.0,56793.333333333205
202006하순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,85833.0,0.0,0.0,0.0,47740.0
202006하순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,85833.0,0.0,0.0,0.0,322713.33333333203
202006하순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,85833.0,0.0,0.0,0.0,9146.666666666659
202006하순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,85833.0,0.0,0.0,0.0,8406.666666666659
202006하순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,85833.0,0.0,0.0,0.0,13446.66666666666
202006하순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,85833.0,0.0,0.0,0.0,32466.666666666602
202006하순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,85833.0,0.0,0.0,0.0,26753.333333333198
202006하순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,85833.0,0.0,0.0,0.0,115946.6666666666
202006하순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,85833.0,0.0,0.0,0.0,78340.0
202006하순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,85833.0,0.0,0.0,0.0,54200.0
202006하순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,85833.0,0.0,0.0,0.0,35680.0
202007상순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,88139.66666666667,0.0,0.0,0.0,4180.0
202007상순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,88139.66666666667,0.0,0.0,0.0,5180.0
202007상순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,88139.66666666667,0.0,0.0,0.0,260793.333333332
202007상순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,88139.66666666667,0.0,0.0,0.0,221513.333333332
202007상순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,88139.66666666667,0.0,0.0,0.0,249760.0
202007상순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,88139.66666666667,0.0,0.0,0.0,291813.33333333203
202007상순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,88139.66666666667,0.0,0.0,0.0,141446.6666666666
202007상순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,88139.66666666667,0.0,0.0,0.0,185686.6666666666
202007상순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,88139.66666666667,0.0,0.0,0.0,30446.666666666602
202007상순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,88139.66666666667,0.0,0.0,0.0,37260.0
202007상순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,88139.66666666667,0.0,0.0,0.0,470080.0
202007상순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,88139.66666666667,0.0,0.0,0.0,59306.6666666666
202007상순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,88139.66666666667,0.0,0.0,0.0,50626.6666666666
202007상순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,88139.66666666667,0.0,0.0,0.0,323466.666666666
202007상순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,88139.66666666667,0.0,0.0,0.0,10826.66666666666
202007상순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,88139.66666666667,0.0,0.0,0.0,14660.0
202007상순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,88139.66666666667,0.0,0.0,0.0,9793.33333333332
202007상순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,88139.66666666667,0.0,0.0,0.0,27546.666666666602
202007상순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,88139.66666666667,0.0,0.0,0.0,32846.6666666666
202007상순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,88139.66666666667,0.0,0.0,0.0,51720.0
202007상순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,88139.66666666667,0.0,0.0,0.0,83146.6666666666
202007상순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,88139.66666666667,0.0,0.0,0.0,123640.0
202007상순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,88139.66666666667,0.0,0.0,0.0,35266.6666666666
202007중순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,106408.0,0.0,0.0,0.0,4060.0
202007중순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,106408.0,0.0,0.0,0.0,4880.0
202007중순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,106408.0,0.0,0.0,0.0,291780.0
202007중순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,106408.0,0.0,0.0,0.0,260800.0
202007중순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,106408.0,0.0,0.0,0.0,251066.666666666
202007중순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,106408.0,0.0,0.0,0.0,221380.0
202007중순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,106408.0,0.0,0.0,0.0,141786.6666666666
202007중순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,106408.0,0.0,0.0,0.0,185533.3333333332
202007중순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,106408.0,0.0,0.0,0.0,31906.666666666602
202007중순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,106408.0,0.0,0.0,0.0,38053.3333333332
202007중순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,106408.0,0.0,0.0,0.0,469926.666666666
202007중순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,106408.0,0.0,0.0,0.0,64820.0
202007중순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,106408.0,0.0,0.0,0.0,56073.333333333205
202007중순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,106408.0,0.0,0.0,0.0,323660.0
202007중순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,106408.0,0.0,0.0,0.0,16346.66666666666
202007중순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,106408.0,0.0,0.0,0.0,21146.666666666602
202007중순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,106408.0,0.0,0.0,0.0,15113.33333333332
202007중순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,106408.0,0.0,0.0,0.0,27413.333333333198
202007중순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,106408.0,0.0,0.0,0.0,33426.6666666666
202007중순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,106408.0,0.0,0.0,0.0,35066.6666666666
202007중순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,106408.0,0.0,0.0,0.0,127626.6666666666
202007중순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,106408.0,0.0,0.0,0.0,84993.3333333332
202007중순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,106408.0,0.0,0.0,0.0,52240.0
202007하순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,127622.5,0.0,0.0,0.0,4793.33333333332
202007하순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,127622.5,0.0,0.0,0.0,3973.3333333333203
202007하순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,127622.5,0.0,0.0,0.0,259533.333333332
202007하순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,127622.5,0.0,0.0,0.0,290706.666666666
202007하순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,127622.5,0.0,0.0,0.0,250973.333333332
202007하순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,127622.5,0.0,0.0,0.0,220133.333333332
202007하순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,127622.5,0.0,0.0,0.0,187633.3333333332
202007하순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,127622.5,0.0,0.0,0.0,142980.0
202007하순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,127622.5,0.0,0.0,0.0,42386.6666666666
202007하순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,127622.5,0.0,0.0,0.0,36140.0
202007하순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,127622.5,0.0,0.0,0.0,472800.0
202007하순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,127622.5,0.0,0.0,0.0,0.0
202007하순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,127622.5,0.0,0.0,0.0,0.0
202007하순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,127622.5,0.0,0.0,0.0,0.0
202007하순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,127622.5,0.0,0.0,0.0,0.0
202007하순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,127622.5,0.0,0.0,0.0,321493.33333333203
202007하순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,127622.5,0.0,0.0,0.0,12713.33333333332
202007하순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,127622.5,0.0,0.0,0.0,20793.333333333198
202007하순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,127622.5,0.0,0.0,0.0,14033.33333333332
202007하순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,127622.5,0.0,0.0,0.0,27346.666666666602
202007하순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,127622.5,0.0,0.0,0.0,33580.0
202007하순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,127622.5,0.0,0.0,0.0,33873.3333333332
202007하순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,127622.5,0.0,0.0,0.0,54253.333333333205
202007하순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,127622.5,0.0,0.0,0.0,78980.0
202007하순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,127622.5,0.0,0.0,0.0,128880.0
202008상순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,135600.0,0.0,0.0,0.0,3953.3333333333203
202008상순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,135600.0,0.0,0.0,0.0,4826.66666666666
202008상순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,135600.0,0.0,0.0,0.0,289706.666666666
202008상순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,135600.0,0.0,0.0,0.0,218693.333333332
202008상순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,135600.0,0.0,0.0,0.0,250000.0
202008상순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,135600.0,0.0,0.0,0.0,258246.666666666
202008상순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,135600.0,0.0,0.0,0.0,142413.3333333332
202008상순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,135600.0,0.0,0.0,0.0,186646.6666666666
202008상순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,135600.0,0.0,0.0,0.0,44986.6666666666
202008상순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,135600.0,0.0,0.0,0.0,38286.6666666666
202008상순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,135600.0,0.0,0.0,0.0,0.0
202008상순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,135600.0,0.0,0.0,0.0,0.0
202008상순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,135600.0,0.0,0.0,0.0,480766.666666666
202008상순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,135600.0,0.0,0.0,0.0,84140.0
202008상순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,135600.0,0.0,0.0,0.0,75620.0
202008상순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,135600.0,0.0,0.0,0.0,328993.333333332
202008상순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,135600.0,0.0,0.0,0.0,0.0
202008상순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,135600.0,0.0,0.0,0.0,0.0
202008상순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,135600.0,0.0,0.0,0.0,19046.66666666666
202008상순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,135600.0,0.0,0.0,0.0,24846.666666666602
202008상순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,135600.0,0.0,0.0,0.0,17713.333333333318
202008상순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,135600.0,0.0,0.0,0.0,34000.0
202008상순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,135600.0,0.0,0.0,0.0,27133.333333333198
202008상순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,135600.0,0.0,0.0,0.0,75753.3333333332
202008상순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,135600.0,0.0,0.0,0.0,123160.0
202008상순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,135600.0,0.0,0.0,0.0,37386.6666666666
202008상순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,135600.0,0.0,0.0,0.0,56833.333333333205
202008중순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,135614.5,0.0,0.0,0.0,4013.3333333333203
202008중순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,135614.5,0.0,0.0,0.0,5006.66666666666
202008중순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,135614.5,0.0,0.0,0.0,288526.666666666
202008중순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,135614.5,0.0,0.0,0.0,256893.333333332
202008중순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,135614.5,0.0,0.0,0.0,216426.666666666
202008중순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,135614.5,0.0,0.0,0.0,246166.666666666
202008중순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,135614.5,0.0,0.0,0.0,186233.3333333332
202008중순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,135614.5,0.0,0.0,0.0,141860.0
202008중순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,135614.5,0.0,0.0,0.0,37793.3333333332
202008중순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,135614.5,0.0,0.0,0.0,43926.6666666666
202008중순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,135614.5,0.0,0.0,0.0,480026.666666666
202008중순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,135614.5,0.0,0.0,0.0,89746.6666666666
202008중순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,135614.5,0.0,0.0,0.0,80966.6666666666
202008중순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,135614.5,0.0,0.0,0.0,338433.333333332
202008중순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,135614.5,0.0,0.0,0.0,0.0
202008중순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,135614.5,0.0,0.0,0.0,0.0
202008중순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,135614.5,0.0,0.0,0.0,17700.0
202008중순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,135614.5,0.0,0.0,0.0,16293.33333333332
202008중순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,135614.5,0.0,0.0,0.0,27253.333333333198
202008중순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,135614.5,0.0,0.0,0.0,27353.333333333198
202008중순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,135614.5,0.0,0.0,0.0,34273.3333333332
202008중순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,135614.5,0.0,0.0,0.0,38513.3333333332
202008중순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,135614.5,0.0,0.0,0.0,78060.0
202008중순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,135614.5,0.0,0.0,0.0,120740.0
202008중순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,135614.5,0.0,0.0,0.0,61146.6666666666
202008하순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,136485.5,0.0,0.0,0.0,5120.0
202008하순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,136485.5,0.0,0.0,0.0,4120.0
202008하순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,136485.5,0.0,0.0,0.0,0.0
202008하순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,136485.5,0.0,0.0,0.0,238760.0
202008하순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,136485.5,0.0,0.0,0.0,0.0
202008하순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,136485.5,0.0,0.0,0.0,273773.33333333203
202008하순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,136485.5,0.0,0.0,0.0,219540.0
202008하순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,136485.5,0.0,0.0,0.0,141753.3333333332
202008하순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,136485.5,0.0,0.0,0.0,186960.0
202008하순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,136485.5,0.0,0.0,0.0,46173.333333333205
202008하순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,136485.5,0.0,0.0,0.0,39966.6666666666
202008하순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,136485.5,0.0,0.0,0.0,469580.0
202008하순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,136485.5,0.0,0.0,0.0,531173.333333332
202008하순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,136485.5,0.0,0.0,0.0,350373.333333332
202008하순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,136485.5,0.0,0.0,0.0,111346.6666666666
202008하순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,136485.5,0.0,0.0,0.0,94533.3333333332
202008하순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,136485.5,0.0,0.0,0.0,350286.666666666
202008하순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,136485.5,0.0,0.0,0.0,227646.666666666
202008하순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,136485.5,0.0,0.0,0.0,310580.0
202008하순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,136485.5,0.0,0.0,0.0,0.0
202008하순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,136485.5,0.0,0.0,0.0,27080.0
202008하순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,136485.5,0.0,0.0,0.0,16926.66666666666
202008하순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,136485.5,0.0,0.0,0.0,18153.333333333318
202008하순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,136485.5,0.0,0.0,0.0,34873.3333333332
202008하순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,136485.5,0.0,0.0,0.0,27733.333333333198
202008하순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,136485.5,0.0,0.0,0.0,121300.0
202008하순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,136485.5,0.0,0.0,0.0,63433.333333333205
202008하순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,136485.5,0.0,0.0,0.0,79813.3333333332
202008하순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,136485.5,0.0,0.0,0.0,40040.0
202009상순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,136800.0,0.0,0.0,0.0,4206.66666666666
202009상순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,136800.0,0.0,0.0,0.0,5266.66666666666
202009상순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,136800.0,0.0,0.0,0.0,266200.0
202009상순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,136800.0,0.0,0.0,0.0,287000.0
202009상순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,136800.0,0.0,0.0,0.0,222213.333333332
202009상순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,136800.0,0.0,0.0,0.0,247120.0
202009상순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,136800.0,0.0,0.0,0.0,191240.0
202009상순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,136800.0,0.0,0.0,0.0,141920.0
202009상순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,136800.0,0.0,0.0,0.0,50713.333333333205
202009상순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,136800.0,0.0,0.0,0.0,45040.0
202009상순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,136800.0,0.0,0.0,0.0,456800.0
202009상순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,136800.0,0.0,0.0,0.0,363053.333333332
202009상순,258.0,깐마늘(국산),1.0,깐마늘(국산),상품,kg,20.0,136800.0,0.0,0.0,0.0,532260.0
