YYYYMMSOON,가락시장 품목코드(5자리),품목(품종)명,거래단위,등급(특 5% 상 35% 중 40% 하 20%),평균가격(원),전순 평균가격(원) PreVious SOON,전달 평균가격(원) PreVious MMonth,전년 평균가격(원) PreVious YeaR,평년 평균가격(원) Common Year SOON,year,soon,date,품목-품종,품목명_x,month,original_day,month_1,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12,day_1,day_11,day_21,순 강수량,순 평균기온,주산지 순 강수량,주산지 순 평균기온,단수,총반입량(kg),년도,품목명_y,생산량(톤),반입량_생산량비,주산지,지역 이름,품목코드 ,품종코드 ,품종명,등급명,유통단계별 무게 ,유통단계별 단위 
202111하순,,건고추(화건),,,565143.0,,558000.0,816467.0,554071.333333333,2021,하순,2021-11-21,건고추-화건,건고추,11,21,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,293.3395973154361,0.7117659519907237,,,,,,,,,,,241.0,0.0,화건,상품,kg,30.0
202111하순,,건고추(화건),,,565143.0,,558000.0,816467.0,554071.333333333,2021,하순,2021-11-21,건고추-화건,건고추,11,21,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,293.3395973154361,0.7117659519907237,,,,,,,,,,,241.0,0.0,화건,상품,kg,30.0
202111하순,,건고추(화건),,,565143.0,,558000.0,816467.0,554071.333333333,2021,하순,2021-11-21,건고추-화건,건고추,11,21,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,293.3395973154361,0.7117659519907237,,,,,,,,,,,241.0,0.0,화건,상품,kg,30.0
202111하순,,건고추(화건),,,565143.0,,558000.0,816467.0,554071.333333333,2021,하순,2021-11-21,건고추-화건,건고추,11,21,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,293.3395973154361,0.7117659519907237,,,,,,,,,,,241.0,0.0,화건,상품,kg,30.0
202111하순,,건고추(화건),,,565143.0,,558000.0,816467.0,554071.333333333,2021,하순,2021-11-21,건고추-화건,건고추,11,21,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,293.3395973154361,0.7117659519907237,,,,,,,,,,,241.0,0.0,화건,상품,kg,30.0
202111하순,,건고추(화건),,,565143.0,,558000.0,816467.0,554071.333333333,2021,하순,2021-11-21,건고추-화건,건고추,11,21,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,293.3395973154361,0.7117659519907237,,,,,,,,,,,241.0,0.0,화건,상품,kg,30.0
202112상순,,건고추(화건),,,570500.0,,558000.0,810371.0,559000.0,2021,상순,2021-12-01,건고추-화건,건고추,12,1,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,290.104697986577,0.6714575394968468,,,,,,,,,,,241.0,0.0,화건,상품,kg,30.0
202112상순,,건고추(화건),,,570500.0,,558000.0,810371.0,559000.0,2021,상순,2021-12-01,건고추-화건,건고추,12,1,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,290.104697986577,0.6714575394968468,,,,,,,,,,,241.0,0.0,화건,상품,kg,30.0
202112상순,,건고추(화건),,,570500.0,,558000.0,810371.0,559000.0,2021,상순,2021-12-01,건고추-화건,건고추,12,1,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,290.104697986577,0.6714575394968468,,,,,,,,,,,241.0,0.0,화건,상품,kg,30.0
202112상순,,건고추(화건),,,570500.0,,558000.0,810371.0,559000.0,2021,상순,2021-12-01,건고추-화건,건고추,12,1,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,290.104697986577,0.6714575394968468,,,,,,,,,,,241.0,0.0,화건,상품,kg,30.0
202112상순,,건고추(화건),,,570500.0,,558000.0,810371.0,559000.0,2021,상순,2021-12-01,건고추-화건,건고추,12,1,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,290.104697986577,0.6714575394968468,,,,,,,,,,,241.0,0.0,화건,상품,kg,30.0
202112상순,,건고추(화건),,,570500.0,,558000.0,810371.0,559000.0,2021,상순,2021-12-01,건고추-화건,건고추,12,1,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,290.104697986577,0.6714575394968468,,,,,,,,,,,241.0,0.0,화건,상품,kg,30.0
202112상순,,건고추(화건),,,570500.0,,558000.0,810371.0,559000.0,2021,상순,2021-12-01,건고추-화건,건고추,12,1,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,290.104697986577,0.6714575394968468,,,,,,,,,,,241.0,0.0,화건,상품,kg,30.0
202112상순,,건고추(화건),,,570500.0,,558000.0,810371.0,559000.0,2021,상순,2021-12-01,건고추-화건,건고추,12,1,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,290.104697986577,0.6714575394968468,,,,,,,,,,,241.0,0.0,화건,상품,kg,30.0
202112상순,,건고추(화건),,,570500.0,,558000.0,810371.0,559000.0,2021,상순,2021-12-01,건고추-화건,건고추,12,1,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,290.104697986577,0.6714575394968468,,,,,,,,,,,241.0,0.0,화건,상품,kg,30.0
202112상순,,건고추(화건),,,570500.0,,558000.0,810371.0,559000.0,2021,상순,2021-12-01,건고추-화건,건고추,12,1,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,290.104697986577,0.6714575394968468,,,,,,,,,,,241.0,0.0,화건,상품,kg,30.0
202112상순,,건고추(화건),,,570500.0,,558000.0,810371.0,559000.0,2021,상순,2021-12-01,건고추-화건,건고추,12,1,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,290.104697986577,0.6714575394968468,,,,,,,,,,,241.0,0.0,화건,상품,kg,30.0
202112상순,,건고추(화건),,,570500.0,,558000.0,810371.0,559000.0,2021,상순,2021-12-01,건고추-화건,건고추,12,1,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,290.104697986577,0.6714575394968468,,,,,,,,,,,241.0,0.0,화건,상품,kg,30.0
202112상순,,건고추(화건),,,570500.0,,558000.0,810371.0,559000.0,2021,상순,2021-12-01,건고추-화건,건고추,12,1,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,290.104697986577,0.6714575394968468,,,,,,,,,,,241.0,0.0,화건,상품,kg,30.0
202112상순,,건고추(화건),,,570500.0,,558000.0,810371.0,559000.0,2021,상순,2021-12-01,건고추-화건,건고추,12,1,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,290.104697986577,0.6714575394968468,,,,,,,,,,,241.0,0.0,화건,상품,kg,30.0
202112상순,,건고추(화건),,,570500.0,,558000.0,810371.0,559000.0,2021,상순,2021-12-01,건고추-화건,건고추,12,1,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,290.104697986577,0.6714575394968468,,,,,,,,,,,241.0,0.0,화건,상품,kg,30.0
202112상순,,건고추(화건),,,570500.0,,558000.0,810371.0,559000.0,2021,상순,2021-12-01,건고추-화건,건고추,12,1,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,290.104697986577,0.6714575394968468,,,,,,,,,,,241.0,0.0,화건,상품,kg,30.0
202112상순,,건고추(화건),,,570500.0,,558000.0,810371.0,559000.0,2021,상순,2021-12-01,건고추-화건,건고추,12,1,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,290.104697986577,0.6714575394968468,,,,,,,,,,,241.0,0.0,화건,상품,kg,30.0
202112상순,,건고추(화건),,,570500.0,,558000.0,810371.0,559000.0,2021,상순,2021-12-01,건고추-화건,건고추,12,1,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,290.104697986577,0.6714575394968468,,,,,,,,,,,241.0,0.0,화건,상품,kg,30.0
202112상순,,건고추(화건),,,570500.0,,558000.0,810371.0,559000.0,2021,상순,2021-12-01,건고추-화건,건고추,12,1,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,290.104697986577,0.6714575394968468,,,,,,,,,,,241.0,0.0,화건,상품,kg,30.0
202112상순,,건고추(화건),,,570500.0,,558000.0,810371.0,559000.0,2021,상순,2021-12-01,건고추-화건,건고추,12,1,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,290.104697986577,0.6714575394968468,,,,,,,,,,,241.0,0.0,화건,상품,kg,30.0
202112상순,,건고추(화건),,,570500.0,,558000.0,810371.0,559000.0,2021,상순,2021-12-01,건고추-화건,건고추,12,1,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,290.104697986577,0.6714575394968468,,,,,,,,,,,241.0,0.0,화건,상품,kg,30.0
202112중순,,건고추(화건),,,570500.0,,558000.0,797800.0,552000.0,2021,중순,2021-12-11,건고추-화건,건고추,12,11,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,241.75302013422805,0.6079838618024775,,,,,,,,,,,241.0,0.0,화건,상품,kg,30.0
202112중순,,건고추(화건),,,570500.0,,558000.0,797800.0,552000.0,2021,중순,2021-12-11,건고추-화건,건고추,12,11,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,241.75302013422805,0.6079838618024775,,,,,,,,,,,241.0,0.0,화건,상품,kg,30.0
202112중순,,건고추(화건),,,570500.0,,558000.0,797800.0,552000.0,2021,중순,2021-12-11,건고추-화건,건고추,12,11,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,241.75302013422805,0.6079838618024775,,,,,,,,,,,241.0,0.0,화건,상품,kg,30.0
202112중순,,건고추(화건),,,570500.0,,558000.0,797800.0,552000.0,2021,중순,2021-12-11,건고추-화건,건고추,12,11,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,241.75302013422805,0.6079838618024775,,,,,,,,,,,241.0,0.0,화건,상품,kg,30.0
202112중순,,건고추(화건),,,570500.0,,558000.0,797800.0,552000.0,2021,중순,2021-12-11,건고추-화건,건고추,12,11,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,241.75302013422805,0.6079838618024775,,,,,,,,,,,241.0,0.0,화건,상품,kg,30.0
202112중순,,건고추(화건),,,570500.0,,558000.0,797800.0,552000.0,2021,중순,2021-12-11,건고추-화건,건고추,12,11,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,241.75302013422805,0.6079838618024775,,,,,,,,,,,241.0,0.0,화건,상품,kg,30.0
202112중순,,건고추(화건),,,570500.0,,558000.0,797800.0,552000.0,2021,중순,2021-12-11,건고추-화건,건고추,12,11,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,241.75302013422805,0.6079838618024775,,,,,,,,,,,241.0,0.0,화건,상품,kg,30.0
202112중순,,건고추(화건),,,570500.0,,558000.0,797800.0,552000.0,2021,중순,2021-12-11,건고추-화건,건고추,12,11,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,241.75302013422805,0.6079838618024775,,,,,,,,,,,241.0,0.0,화건,상품,kg,30.0
202112중순,,건고추(화건),,,570500.0,,558000.0,797800.0,552000.0,2021,중순,2021-12-11,건고추-화건,건고추,12,11,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,241.75302013422805,0.6079838618024775,,,,,,,,,,,241.0,0.0,화건,상품,kg,30.0
202112중순,,건고추(화건),,,570500.0,,558000.0,797800.0,552000.0,2021,중순,2021-12-11,건고추-화건,건고추,12,11,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,241.75302013422805,0.6079838618024775,,,,,,,,,,,241.0,0.0,화건,상품,kg,30.0
202112중순,,건고추(화건),,,570500.0,,558000.0,797800.0,552000.0,2021,중순,2021-12-11,건고추-화건,건고추,12,11,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,241.75302013422805,0.6079838618024775,,,,,,,,,,,241.0,0.0,화건,상품,kg,30.0
202112중순,,건고추(화건),,,570500.0,,558000.0,797800.0,552000.0,2021,중순,2021-12-11,건고추-화건,건고추,12,11,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,241.75302013422805,0.6079838618024775,,,,,,,,,,,241.0,0.0,화건,상품,kg,30.0
202112중순,,건고추(화건),,,570500.0,,558000.0,797800.0,552000.0,2021,중순,2021-12-11,건고추-화건,건고추,12,11,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,241.75302013422805,0.6079838618024775,,,,,,,,,,,241.0,0.0,화건,상품,kg,30.0
202112중순,,건고추(화건),,,570500.0,,558000.0,797800.0,552000.0,2021,중순,2021-12-11,건고추-화건,건고추,12,11,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,241.75302013422805,0.6079838618024775,,,,,,,,,,,241.0,0.0,화건,상품,kg,30.0
202112중순,,건고추(화건),,,570500.0,,558000.0,797800.0,552000.0,2021,중순,2021-12-11,건고추-화건,건고추,12,11,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,241.75302013422805,0.6079838618024775,,,,,,,,,,,241.0,0.0,화건,상품,kg,30.0
202112중순,,건고추(화건),,,570500.0,,558000.0,797800.0,552000.0,2021,중순,2021-12-11,건고추-화건,건고추,12,11,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,241.75302013422805,0.6079838618024775,,,,,,,,,,,241.0,0.0,화건,상품,kg,30.0
202112중순,,건고추(화건),,,570500.0,,558000.0,797800.0,552000.0,2021,중순,2021-12-11,건고추-화건,건고추,12,11,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,241.75302013422805,0.6079838618024775,,,,,,,,,,,241.0,0.0,화건,상품,kg,30.0
202112중순,,건고추(화건),,,570500.0,,558000.0,797800.0,552000.0,2021,중순,2021-12-11,건고추-화건,건고추,12,11,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,241.75302013422805,0.6079838618024775,,,,,,,,,,,241.0,0.0,화건,상품,kg,30.0
202112중순,,건고추(화건),,,570500.0,,558000.0,797800.0,552000.0,2021,중순,2021-12-11,건고추-화건,건고추,12,11,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,241.75302013422805,0.6079838618024775,,,,,,,,,,,241.0,0.0,화건,상품,kg,30.0
202112중순,,건고추(화건),,,570500.0,,558000.0,797800.0,552000.0,2021,중순,2021-12-11,건고추-화건,건고추,12,11,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,241.75302013422805,0.6079838618024775,,,,,,,,,,,241.0,0.0,화건,상품,kg,30.0
202112중순,,건고추(화건),,,570500.0,,558000.0,797800.0,552000.0,2021,중순,2021-12-11,건고추-화건,건고추,12,11,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,241.75302013422805,0.6079838618024775,,,,,,,,,,,241.0,0.0,화건,상품,kg,30.0
202112하순,,건고추(화건),,,560778.0,,565143.0,778150.0,540555.333333333,2021,하순,2021-12-21,건고추-화건,건고추,12,21,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,222.83624161073809,0.5440957886044591,,,,,,,,,,,241.0,0.0,화건,상품,kg,30.0
202112하순,,건고추(화건),,,560778.0,,565143.0,778150.0,540555.333333333,2021,하순,2021-12-21,건고추-화건,건고추,12,21,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,222.83624161073809,0.5440957886044591,,,,,,,,,,,241.0,0.0,화건,상품,kg,30.0
202112하순,,건고추(화건),,,560778.0,,565143.0,778150.0,540555.333333333,2021,하순,2021-12-21,건고추-화건,건고추,12,21,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,222.83624161073809,0.5440957886044591,,,,,,,,,,,241.0,0.0,화건,상품,kg,30.0
202112하순,,건고추(화건),,,560778.0,,565143.0,778150.0,540555.333333333,2021,하순,2021-12-21,건고추-화건,건고추,12,21,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,222.83624161073809,0.5440957886044591,,,,,,,,,,,241.0,0.0,화건,상품,kg,30.0
202112하순,,건고추(화건),,,560778.0,,565143.0,778150.0,540555.333333333,2021,하순,2021-12-21,건고추-화건,건고추,12,21,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,222.83624161073809,0.5440957886044591,,,,,,,,,,,241.0,0.0,화건,상품,kg,30.0
202112하순,,건고추(화건),,,560778.0,,565143.0,778150.0,540555.333333333,2021,하순,2021-12-21,건고추-화건,건고추,12,21,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,222.83624161073809,0.5440957886044591,,,,,,,,,,,241.0,0.0,화건,상품,kg,30.0
202112하순,,건고추(화건),,,560778.0,,565143.0,778150.0,540555.333333333,2021,하순,2021-12-21,건고추-화건,건고추,12,21,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,222.83624161073809,0.5440957886044591,,,,,,,,,,,241.0,0.0,화건,상품,kg,30.0
202112하순,,건고추(화건),,,560778.0,,565143.0,778150.0,540555.333333333,2021,하순,2021-12-21,건고추-화건,건고추,12,21,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,222.83624161073809,0.5440957886044591,,,,,,,,,,,241.0,0.0,화건,상품,kg,30.0
