시점,품목명,품종명,거래단위,등급,평년 평균가격(원),평균가격(원)
202112중순,감자,감자 조풍,20키로상자,특,0.0,0.0
202112하순,감자,감자 조풍,20키로상자,특,0.0,0.0
201801상순,감자,감자 조풍,20키로상자,하,0.0,0.0
201801중순,감자,감자 조풍,20키로상자,하,0.0,0.0
201801하순,감자,감자 조풍,20키로상자,하,0.0,0.0
201802상순,감자,감자 조풍,20키로상자,하,0.0,0.0
201802중순,감자,감자 조풍,20키로상자,하,0.0,0.0
201802하순,감자,감자 조풍,20키로상자,하,0.0,0.0
201803상순,감자,감자 조풍,20키로상자,하,0.0,0.0
201803중순,감자,감자 조풍,20키로상자,하,0.0,0.0
201803하순,감자,감자 조풍,20키로상자,하,0.0,0.0
201804상순,감자,감자 조풍,20키로상자,하,0.0,0.0
201804중순,감자,감자 조풍,20키로상자,하,0.0,0.0
201804하순,감자,감자 조풍,20키로상자,하,0.0,0.0
201805상순,감자,감자 조풍,20키로상자,하,0.0,0.0
201805중순,감자,감자 조풍,20키로상자,하,0.0,0.0
201805하순,감자,감자 조풍,20키로상자,하,0.0,0.0
201806상순,감자,감자 조풍,20키로상자,하,0.0,0.0
201806중순,감자,감자 조풍,20키로상자,하,0.0,0.0
201806하순,감자,감자 조풍,20키로상자,하,0.0,0.0
201807상순,감자,감자 조풍,20키로상자,하,0.0,0.0
201807중순,감자,감자 조풍,20키로상자,하,0.0,0.0
201807하순,감자,감자 조풍,20키로상자,하,0.0,0.0
201808상순,감자,감자 조풍,20키로상자,하,0.0,0.0
201808중순,감자,감자 조풍,20키로상자,하,0.0,0.0
201808하순,감자,감자 조풍,20키로상자,하,0.0,0.0
201809상순,감자,감자 조풍,20키로상자,하,0.0,0.0
201809중순,감자,감자 조풍,20키로상자,하,0.0,0.0
201809하순,감자,감자 조풍,20키로상자,하,0.0,0.0
201810상순,감자,감자 조풍,20키로상자,하,0.0,0.0
201810중순,감자,감자 조풍,20키로상자,하,0.0,0.0
201810하순,감자,감자 조풍,20키로상자,하,0.0,0.0
201811상순,감자,감자 조풍,20키로상자,하,0.0,0.0
201811중순,감자,감자 조풍,20키로상자,하,0.0,0.0
201811하순,감자,감자 조풍,20키로상자,하,0.0,0.0
201812상순,감자,감자 조풍,20키로상자,하,0.0,0.0
201812중순,감자,감자 조풍,20키로상자,하,0.0,0.0
201812하순,감자,감자 조풍,20키로상자,하,0.0,0.0
201901상순,감자,감자 조풍,20키로상자,하,0.0,0.0
201901중순,감자,감자 조풍,20키로상자,하,0.0,0.0
201901하순,감자,감자 조풍,20키로상자,하,0.0,0.0
201902상순,감자,감자 조풍,20키로상자,하,0.0,0.0
201902중순,감자,감자 조풍,20키로상자,하,0.0,0.0
201902하순,감자,감자 조풍,20키로상자,하,0.0,0.0
201903상순,감자,감자 조풍,20키로상자,하,0.0,0.0
201903중순,감자,감자 조풍,20키로상자,하,0.0,0.0
201903하순,감자,감자 조풍,20키로상자,하,0.0,0.0
201904상순,감자,감자 조풍,20키로상자,하,0.0,0.0
201904중순,감자,감자 조풍,20키로상자,하,0.0,0.0
201904하순,감자,감자 조풍,20키로상자,하,0.0,0.0
201905상순,감자,감자 조풍,20키로상자,하,0.0,0.0
201905중순,감자,감자 조풍,20키로상자,하,0.0,0.0
201905하순,감자,감자 조풍,20키로상자,하,0.0,0.0
201906상순,감자,감자 조풍,20키로상자,하,0.0,0.0
201906중순,감자,감자 조풍,20키로상자,하,0.0,0.0
201906하순,감자,감자 조풍,20키로상자,하,0.0,0.0
201907상순,감자,감자 조풍,20키로상자,하,0.0,0.0
201907중순,감자,감자 조풍,20키로상자,하,0.0,0.0
201907하순,감자,감자 조풍,20키로상자,하,0.0,0.0
201908상순,감자,감자 조풍,20키로상자,하,0.0,0.0
201908중순,감자,감자 조풍,20키로상자,하,0.0,0.0
201908하순,감자,감자 조풍,20키로상자,하,0.0,0.0
201909상순,감자,감자 조풍,20키로상자,하,0.0,0.0
201909중순,감자,감자 조풍,20키로상자,하,0.0,0.0
201909하순,감자,감자 조풍,20키로상자,하,0.0,0.0
201910상순,감자,감자 조풍,20키로상자,하,0.0,0.0
201910중순,감자,감자 조풍,20키로상자,하,0.0,0.0
201910하순,감자,감자 조풍,20키로상자,하,0.0,0.0
201911상순,감자,감자 조풍,20키로상자,하,0.0,0.0
201911중순,감자,감자 조풍,20키로상자,하,0.0,0.0
201911하순,감자,감자 조풍,20키로상자,하,0.0,0.0
201912상순,감자,감자 조풍,20키로상자,하,0.0,0.0
201912중순,감자,감자 조풍,20키로상자,하,0.0,0.0
201912하순,감자,감자 조풍,20키로상자,하,0.0,0.0
202001상순,감자,감자 조풍,20키로상자,하,0.0,0.0
202001중순,감자,감자 조풍,20키로상자,하,0.0,0.0
202001하순,감자,감자 조풍,20키로상자,하,0.0,0.0
202002상순,감자,감자 조풍,20키로상자,하,0.0,0.0
202002중순,감자,감자 조풍,20키로상자,하,0.0,0.0
202002하순,감자,감자 조풍,20키로상자,하,0.0,0.0
202003상순,감자,감자 조풍,20키로상자,하,0.0,0.0
202003중순,감자,감자 조풍,20키로상자,하,0.0,0.0
202003하순,감자,감자 조풍,20키로상자,하,0.0,0.0
202004상순,감자,감자 조풍,20키로상자,하,0.0,0.0
202004중순,감자,감자 조풍,20키로상자,하,0.0,0.0
202004하순,감자,감자 조풍,20키로상자,하,0.0,0.0
202005상순,감자,감자 조풍,20키로상자,하,0.0,0.0
202005중순,감자,감자 조풍,20키로상자,하,0.0,0.0
202005하순,감자,감자 조풍,20키로상자,하,0.0,0.0
202006상순,감자,감자 조풍,20키로상자,하,0.0,0.0
202006중순,감자,감자 조풍,20키로상자,하,0.0,0.0
202006하순,감자,감자 조풍,20키로상자,하,0.0,0.0
202007상순,감자,감자 조풍,20키로상자,하,0.0,0.0
202007중순,감자,감자 조풍,20키로상자,하,0.0,0.0
202007하순,감자,감자 조풍,20키로상자,하,0.0,0.0
202008상순,감자,감자 조풍,20키로상자,하,0.0,0.0
202008중순,감자,감자 조풍,20키로상자,하,0.0,0.0
202008하순,감자,감자 조풍,20키로상자,하,0.0,0.0
202009상순,감자,감자 조풍,20키로상자,하,0.0,0.0
202009중순,감자,감자 조풍,20키로상자,하,0.0,0.0
202009하순,감자,감자 조풍,20키로상자,하,0.0,0.0
202010상순,감자,감자 조풍,20키로상자,하,0.0,0.0
202010중순,감자,감자 조풍,20키로상자,하,0.0,0.0
202010하순,감자,감자 조풍,20키로상자,하,0.0,0.0
202011상순,감자,감자 조풍,20키로상자,하,0.0,0.0
202011중순,감자,감자 조풍,20키로상자,하,0.0,0.0
202011하순,감자,감자 조풍,20키로상자,하,0.0,0.0
202012상순,감자,감자 조풍,20키로상자,하,0.0,0.0
202012중순,감자,감자 조풍,20키로상자,하,0.0,0.0
202012하순,감자,감자 조풍,20키로상자,하,0.0,0.0
202101상순,감자,감자 조풍,20키로상자,하,0.0,0.0
202101중순,감자,감자 조풍,20키로상자,하,0.0,0.0
202101하순,감자,감자 조풍,20키로상자,하,0.0,0.0
202102상순,감자,감자 조풍,20키로상자,하,0.0,0.0
202102중순,감자,감자 조풍,20키로상자,하,0.0,0.0
202102하순,감자,감자 조풍,20키로상자,하,0.0,0.0
202103상순,감자,감자 조풍,20키로상자,하,0.0,0.0
202103중순,감자,감자 조풍,20키로상자,하,0.0,0.0
202103하순,감자,감자 조풍,20키로상자,하,0.0,0.0
202104상순,감자,감자 조풍,20키로상자,하,0.0,0.0
202104중순,감자,감자 조풍,20키로상자,하,0.0,0.0
202104하순,감자,감자 조풍,20키로상자,하,0.0,0.0
202105상순,감자,감자 조풍,20키로상자,하,0.0,0.0
202105중순,감자,감자 조풍,20키로상자,하,0.0,0.0
202105하순,감자,감자 조풍,20키로상자,하,0.0,0.0
202106상순,감자,감자 조풍,20키로상자,하,0.0,0.0
202106중순,감자,감자 조풍,20키로상자,하,0.0,0.0
202106하순,감자,감자 조풍,20키로상자,하,0.0,0.0
202107상순,감자,감자 조풍,20키로상자,하,0.0,0.0
202107중순,감자,감자 조풍,20키로상자,하,0.0,0.0
202107하순,감자,감자 조풍,20키로상자,하,0.0,0.0
202108상순,감자,감자 조풍,20키로상자,하,0.0,0.0
202108중순,감자,감자 조풍,20키로상자,하,0.0,0.0
202108하순,감자,감자 조풍,20키로상자,하,0.0,0.0
202109상순,감자,감자 조풍,20키로상자,하,0.0,0.0
202109중순,감자,감자 조풍,20키로상자,하,0.0,0.0
202109하순,감자,감자 조풍,20키로상자,하,0.0,0.0
202110상순,감자,감자 조풍,20키로상자,하,0.0,0.0
202110중순,감자,감자 조풍,20키로상자,하,0.0,0.0
202110하순,감자,감자 조풍,20키로상자,하,0.0,0.0
202111상순,감자,감자 조풍,20키로상자,하,0.0,0.0
202111중순,감자,감자 조풍,20키로상자,하,0.0,0.0
202111하순,감자,감자 조풍,20키로상자,하,0.0,0.0
202112상순,감자,감자 조풍,20키로상자,하,0.0,0.0
202112중순,감자,감자 조풍,20키로상자,하,0.0,0.0
202112하순,감자,감자 조풍,20키로상자,하,0.0,0.0
201801상순,깐마늘(국산),깐마늘(국산),20 kg,상품,130666.66666666669,130666.66666666669
201801중순,깐마늘(국산),깐마늘(국산),20 kg,상품,130600.0,130600.0
201801하순,깐마늘(국산),깐마늘(국산),20 kg,상품,130600.0,130600.0
201802상순,깐마늘(국산),깐마늘(국산),20 kg,상품,134614.5,134614.5
201802중순,깐마늘(국산),깐마늘(국산),20 kg,상품,137100.0,137100.0
201802하순,깐마늘(국산),깐마늘(국산),20 kg,상품,137100.0,137100.0
201803상순,깐마늘(국산),깐마늘(국산),20 kg,상품,137100.0,137100.0
201803중순,깐마늘(국산),깐마늘(국산),20 kg,상품,137100.0,137100.0
201803하순,깐마늘(국산),깐마늘(국산),20 kg,상품,136912.5,136912.5
201804상순,깐마늘(국산),깐마늘(국산),20 kg,상품,136428.5,136428.5
201804중순,깐마늘(국산),깐마늘(국산),20 kg,상품,142000.0,142000.0
201804하순,깐마늘(국산),깐마늘(국산),20 kg,상품,142000.0,142000.0
201805상순,깐마늘(국산),깐마늘(국산),20 kg,상품,142000.0,142000.0
201805중순,깐마늘(국산),깐마늘(국산),20 kg,상품,139083.0,139083.0
201805하순,깐마늘(국산),깐마늘(국산),20 kg,상품,138500.0,138500.0
201806상순,깐마늘(국산),깐마늘(국산),20 kg,상품,138500.0,138500.0
201806중순,깐마늘(국산),깐마늘(국산),20 kg,상품,137928.5,137928.5
201806하순,깐마늘(국산),깐마늘(국산),20 kg,상품,137100.0,137100.0
201807상순,깐마늘(국산),깐마늘(국산),20 kg,상품,123914.5,123914.5
201807중순,깐마늘(국산),깐마늘(국산),20 kg,상품,122350.0,122350.0
201807하순,깐마늘(국산),깐마늘(국산),20 kg,상품,119928.5,119928.5
201808상순,깐마늘(국산),깐마늘(국산),20 kg,상품,119500.0,119500.0
201808중순,깐마늘(국산),깐마늘(국산),20 kg,상품,118800.0,118800.0
201808하순,깐마늘(국산),깐마늘(국산),20 kg,상품,116000.0,116000.0
201809상순,깐마늘(국산),깐마늘(국산),20 kg,상품,116000.0,116000.0
201809중순,깐마늘(국산),깐마늘(국산),20 kg,상품,116000.0,116000.0
201809하순,깐마늘(국산),깐마늘(국산),20 kg,상품,116000.0,116000.0
201810상순,깐마늘(국산),깐마늘(국산),20 kg,상품,116000.0,116000.0
201810중순,깐마늘(국산),깐마늘(국산),20 kg,상품,119714.0,119714.0
201810하순,깐마늘(국산),깐마늘(국산),20 kg,상품,122375.0,122375.0
201811상순,깐마늘(국산),깐마늘(국산),20 kg,상품,123357.0,123357.0
201811중순,깐마늘(국산),깐마늘(국산),20 kg,상품,123500.0,123500.0
201811하순,깐마늘(국산),깐마늘(국산),20 kg,상품,124375.0,124375.0
201812상순,깐마늘(국산),깐마늘(국산),20 kg,상품,124100.0,124100.0
201812중순,깐마늘(국산),깐마늘(국산),20 kg,상품,123187.5,123187.5
201812하순,깐마늘(국산),깐마늘(국산),20 kg,상품,119917.0,119917.0
201901상순,깐마늘(국산),깐마늘(국산),20 kg,상품,117500.0,117500.0
201901중순,깐마늘(국산),깐마늘(국산),20 kg,상품,117550.0,117550.0
201901하순,깐마늘(국산),깐마늘(국산),20 kg,상품,117600.0,117600.0
201902상순,깐마늘(국산),깐마늘(국산),20 kg,상품,117600.0,117600.0
201902중순,깐마늘(국산),깐마늘(국산),20 kg,상품,117600.0,117600.0
201902하순,깐마늘(국산),깐마늘(국산),20 kg,상품,117600.0,117600.0
201903상순,깐마늘(국산),깐마늘(국산),20 kg,상품,117600.0,117600.0
201903중순,깐마늘(국산),깐마늘(국산),20 kg,상품,120850.0,120850.0
201903하순,깐마늘(국산),깐마늘(국산),20 kg,상품,123100.0,123100.0
201904상순,깐마늘(국산),깐마늘(국산),20 kg,상품,122662.5,122662.5
201904중순,깐마늘(국산),깐마늘(국산),20 kg,상품,122243.0,122243.0
201904하순,깐마늘(국산),깐마늘(국산),20 kg,상품,122100.0,122100.0
201905상순,깐마늘(국산),깐마늘(국산),20 kg,상품,122100.0,122100.0
201905중순,깐마늘(국산),깐마늘(국산),20 kg,상품,122100.0,122100.0
201905하순,깐마늘(국산),깐마늘(국산),20 kg,상품,118544.0,118544.0
201906상순,깐마늘(국산),깐마늘(국산),20 kg,상품,115280.0,115280.0
201906중순,깐마늘(국산),깐마늘(국산),20 kg,상품,103525.0,103525.0
201906하순,깐마늘(국산),깐마늘(국산),20 kg,상품,94750.0,94750.0
201907상순,깐마늘(국산),깐마늘(국산),20 kg,상품,92250.0,92250.0
201907중순,깐마늘(국산),깐마늘(국산),20 kg,상품,86257.0,86257.0
201907하순,깐마늘(국산),깐마늘(국산),20 kg,상품,85425.0,85425.0
201908상순,깐마늘(국산),깐마늘(국산),20 kg,상품,84357.0,84357.0
201908중순,깐마늘(국산),깐마늘(국산),20 kg,상품,83700.0,83700.0
201908하순,깐마늘(국산),깐마늘(국산),20 kg,상품,83650.0,83650.0
201909상순,깐마늘(국산),깐마늘(국산),20 kg,상품,83600.0,83600.0
201909중순,깐마늘(국산),깐마늘(국산),20 kg,상품,83600.0,83600.0
201909하순,깐마늘(국산),깐마늘(국산),20 kg,상품,83266.5,83266.5
201910상순,깐마늘(국산),깐마늘(국산),20 kg,상품,83100.0,83100.0
201910중순,깐마늘(국산),깐마늘(국산),20 kg,상품,83100.0,83100.0
201910하순,깐마늘(국산),깐마늘(국산),20 kg,상품,84455.5,84455.5
201911상순,깐마늘(국산),깐마늘(국산),20 kg,상품,85200.0,85200.0
201911중순,깐마늘(국산),깐마늘(국산),20 kg,상품,85400.0,85400.0
201911하순,깐마늘(국산),깐마늘(국산),20 kg,상품,85171.5,85171.5
201912상순,깐마늘(국산),깐마늘(국산),20 kg,상품,85000.0,85000.0
201912중순,깐마늘(국산),깐마늘(국산),20 kg,상품,85000.0,85000.0
201912하순,깐마늘(국산),깐마늘(국산),20 kg,상품,84583.5,84583.5
202001상순,깐마늘(국산),깐마늘(국산),20 kg,상품,84500.0,84500.0
202001중순,깐마늘(국산),깐마늘(국산),20 kg,상품,83666.5,83666.5
202001하순,깐마늘(국산),깐마늘(국산),20 kg,상품,77696.5,77696.5
202002상순,깐마늘(국산),깐마늘(국산),20 kg,상품,77100.0,77100.0
202002중순,깐마늘(국산),깐마늘(국산),20 kg,상품,77300.0,77300.0
202002하순,깐마늘(국산),깐마늘(국산),20 kg,상품,76875.0,76875.0
202003상순,깐마늘(국산),깐마늘(국산),20 kg,상품,76910.5,76910.5
202003중순,깐마늘(국산),깐마늘(국산),20 kg,상품,74812.5,74812.5
202003하순,깐마늘(국산),깐마늘(국산),20 kg,상품,74500.0,74500.0
202004상순,깐마늘(국산),깐마늘(국산),20 kg,상품,74500.0,74500.0
202004중순,깐마늘(국산),깐마늘(국산),20 kg,상품,74800.0,74800.0
202004하순,깐마늘(국산),깐마늘(국산),20 kg,상품,75643.0,75643.0
202005상순,깐마늘(국산),깐마늘(국산),20 kg,상품,76250.0,76250.0
202005중순,깐마늘(국산),깐마늘(국산),20 kg,상품,80187.5,80187.5
202005하순,깐마늘(국산),깐마늘(국산),20 kg,상품,81200.0,81200.0
202006상순,깐마늘(국산),깐마늘(국산),20 kg,상품,81025.0,81025.0
202006중순,깐마늘(국산),깐마늘(국산),20 kg,상품,81671.5,81671.5
202006하순,깐마늘(국산),깐마늘(국산),20 kg,상품,85833.0,85833.0
202007상순,깐마늘(국산),깐마늘(국산),20 kg,상품,88139.66666666667,88139.66666666667
202007중순,깐마늘(국산),깐마늘(국산),20 kg,상품,106408.0,106408.0
202007하순,깐마늘(국산),깐마늘(국산),20 kg,상품,127622.5,127622.5
202008상순,깐마늘(국산),깐마늘(국산),20 kg,상품,135600.0,135600.0
202008중순,깐마늘(국산),깐마늘(국산),20 kg,상품,135614.5,135614.5
202008하순,깐마늘(국산),깐마늘(국산),20 kg,상품,136485.5,136485.5
202009상순,깐마늘(국산),깐마늘(국산),20 kg,상품,136800.0,136800.0
202009중순,깐마늘(국산),깐마늘(국산),20 kg,상품,136800.0,136800.0
202009하순,깐마늘(국산),깐마늘(국산),20 kg,상품,136685.5,136685.5
202010상순,깐마늘(국산),깐마늘(국산),20 kg,상품,136600.0,136600.0
202010중순,깐마늘(국산),깐마늘(국산),20 kg,상품,136600.0,136600.0
202010하순,깐마늘(국산),깐마늘(국산),20 kg,상품,136600.0,136600.0
202011상순,깐마늘(국산),깐마늘(국산),20 kg,상품,136600.0,136600.0
202011중순,깐마늘(국산),깐마늘(국산),20 kg,상품,136600.0,136600.0
202011하순,깐마늘(국산),깐마늘(국산),20 kg,상품,136600.0,136600.0
202012상순,깐마늘(국산),깐마늘(국산),20 kg,상품,136600.0,136600.0
202012중순,깐마늘(국산),깐마늘(국산),20 kg,상품,136600.0,136600.0
202012하순,깐마늘(국산),깐마늘(국산),20 kg,상품,136600.0,136600.0
