시점,품목명,품종명,거래단위,등급,평년 평균가격(원),평균가격(원)
202011하순,무,무,20키로상자,중,0.0,7472.0
202012상순,무,무,20키로상자,중,0.0,7328.88888888888
202012중순,무,무,20키로상자,중,0.0,8940.375
202012하순,무,무,20키로상자,중,0.0,11418.1
202101상순,무,무,20키로상자,중,0.0,12844.8333333333
202101중순,무,무,20키로상자,중,0.0,11746.3333333333
202101하순,무,무,20키로상자,중,0.0,8316.66666666666
202102상순,무,무,20키로상자,중,0.0,7240.33333333333
202102중순,무,무,20키로상자,중,0.0,6578.28571428571
202102하순,무,무,20키로상자,중,0.0,6222.5
202103상순,무,무,20키로상자,중,0.0,6431.66666666666
202103중순,무,무,20키로상자,중,0.0,6871.11111111111
202103하순,무,무,20키로상자,중,0.0,5614.77777777777
202104상순,무,무,20키로상자,중,0.0,5752.11111111111
202104중순,무,무,20키로상자,중,0.0,6629.75
202104하순,무,무,20키로상자,중,0.0,6790.55555555555
202105상순,무,무,20키로상자,중,0.0,7420.375
202105중순,무,무,20키로상자,중,0.0,6225.55555555555
202105하순,무,무,20키로상자,중,0.0,6006.33333333333
202106상순,무,무,20키로상자,중,0.0,7445.0
202106중순,무,무,20키로상자,중,0.0,6840.875
202106하순,무,무,20키로상자,중,0.0,7452.44444444444
202107상순,무,무,20키로상자,중,0.0,10476.4444444444
202107중순,무,무,20키로상자,중,0.0,5749.125
202107하순,무,무,20키로상자,중,0.0,8195.5
202108상순,무,무,20키로상자,중,0.0,8942.71428571428
202108중순,무,무,20키로상자,중,0.0,7516.55555555555
202108하순,무,무,20키로상자,중,0.0,6968.11111111111
202109상순,무,무,20키로상자,중,0.0,7000.77777777777
202109중순,무,무,20키로상자,중,0.0,7385.0
202109하순,무,무,20키로상자,중,0.0,5040.16666666666
202110상순,무,무,20키로상자,중,0.0,4619.625
202110중순,무,무,20키로상자,중,0.0,6330.0
202110하순,무,무,20키로상자,중,0.0,7756.77777777777
202111상순,무,무,20키로상자,중,0.0,7919.77777777777
202111중순,무,무,20키로상자,중,0.0,10349.1111111111
202111하순,무,무,20키로상자,중,0.0,8872.375
202112상순,무,무,20키로상자,중,0.0,9280.77777777777
202112중순,무,무,20키로상자,중,0.0,7944.625
202112하순,무,무,20키로상자,중,0.0,9017.1
201801상순,무,다발무,5000키로,중,0.0,0.0
201801중순,무,다발무,5000키로,중,0.0,0.0
201801하순,무,다발무,5000키로,중,0.0,0.0
201802상순,무,다발무,5000키로,중,0.0,0.0
201802중순,무,다발무,5000키로,중,0.0,0.0
201802하순,무,다발무,5000키로,중,0.0,0.0
201803상순,무,다발무,5000키로,중,0.0,0.0
201803중순,무,다발무,5000키로,중,0.0,0.0
201803하순,무,다발무,5000키로,중,0.0,0.0
201804상순,무,다발무,5000키로,중,0.0,0.0
201804중순,무,다발무,5000키로,중,0.0,0.0
201804하순,무,다발무,5000키로,중,0.0,0.0
201805상순,무,다발무,5000키로,중,0.0,0.0
201805중순,무,다발무,5000키로,중,0.0,0.0
201805하순,무,다발무,5000키로,중,0.0,0.0
201806상순,무,다발무,5000키로,중,0.0,0.0
201806중순,무,다발무,5000키로,중,0.0,0.0
201806하순,무,다발무,5000키로,중,0.0,0.0
201807상순,무,다발무,5000키로,중,0.0,0.0
201807중순,무,다발무,5000키로,중,0.0,0.0
201807하순,무,다발무,5000키로,중,0.0,0.0
201808상순,무,다발무,5000키로,중,0.0,0.0
201808중순,무,다발무,5000키로,중,0.0,0.0
201808하순,무,다발무,5000키로,중,0.0,0.0
201809상순,무,다발무,5000키로,중,0.0,0.0
201809중순,무,다발무,5000키로,중,0.0,0.0
201809하순,무,다발무,5000키로,중,0.0,0.0
201810상순,무,다발무,5000키로,중,0.0,0.0
201810중순,무,다발무,5000키로,중,0.0,0.0
201810하순,무,다발무,5000키로,중,0.0,3364133.22222222
201811상순,무,다발무,5000키로,중,0.0,3340622.77777777
201811중순,무,다발무,5000키로,중,0.0,3339646.25
201811하순,무,다발무,5000키로,중,2890966.04166666,2324369.0
201812상순,무,다발무,5000키로,중,2328931.7824074,2240893.125
201812중순,무,다발무,5000키로,중,2394516.01851851,2624174.7777777696
201812하순,무,다발무,5000키로,중,0.0,1964000.0
201901상순,무,다발무,5000키로,중,0.0,0.0
201901중순,무,다발무,5000키로,중,0.0,0.0
201901하순,무,다발무,5000키로,중,0.0,0.0
201902상순,무,다발무,5000키로,중,0.0,0.0
201902중순,무,다발무,5000키로,중,0.0,0.0
201902하순,무,다발무,5000키로,중,0.0,0.0
201903상순,무,다발무,5000키로,중,0.0,0.0
201903중순,무,다발무,5000키로,중,0.0,0.0
201903하순,무,다발무,5000키로,중,0.0,0.0
201904상순,무,다발무,5000키로,중,0.0,0.0
201904중순,무,다발무,5000키로,중,0.0,0.0
201904하순,무,다발무,5000키로,중,0.0,0.0
201905상순,무,다발무,5000키로,중,0.0,0.0
201905중순,무,다발무,5000키로,중,0.0,0.0
201905하순,무,다발무,5000키로,중,0.0,0.0
201906상순,무,다발무,5000키로,중,0.0,0.0
201906중순,무,다발무,5000키로,중,0.0,0.0
201906하순,무,다발무,5000키로,중,0.0,0.0
201907상순,무,다발무,5000키로,중,0.0,0.0
201907중순,무,다발무,5000키로,중,0.0,0.0
201907하순,무,다발무,5000키로,중,0.0,0.0
201908상순,무,다발무,5000키로,중,0.0,0.0
201908중순,무,다발무,5000키로,중,0.0,0.0
201908하순,무,다발무,5000키로,중,0.0,0.0
201909상순,무,다발무,5000키로,중,0.0,0.0
201909중순,무,다발무,5000키로,중,0.0,0.0
201909하순,무,다발무,5000키로,중,0.0,0.0
201910상순,무,다발무,5000키로,중,0.0,0.0
201910중순,무,다발무,5000키로,중,0.0,0.0
201910하순,무,다발무,5000키로,중,0.0,5065500.0
201911상순,무,다발무,5000키로,중,0.0,4835662.125
201911중순,무,다발무,5000키로,중,0.0,5681807.44444444
201911하순,무,다발무,5000키로,중,2699207.26388888,5795596.88888888
201912상순,무,다발무,5000키로,중,2453597.61574074,6329720.75
201912중순,무,다발무,5000키로,중,2548675.44444444,7130973.66666666
201912하순,무,다발무,5000키로,중,0.0,4826666.66666666
202001상순,무,다발무,5000키로,중,0.0,4500000.0
202001중순,무,다발무,5000키로,중,0.0,4500000.0
202001하순,무,다발무,5000키로,중,0.0,4500000.0
202002상순,무,다발무,5000키로,중,0.0,4500000.0
202002중순,무,다발무,5000키로,중,0.0,4500000.0
202002하순,무,다발무,5000키로,중,0.0,4500000.0
202003상순,무,다발무,5000키로,중,0.0,4500000.0
202003중순,무,다발무,5000키로,중,0.0,4500000.0
202003하순,무,다발무,5000키로,중,0.0,4500000.0
202004상순,무,다발무,5000키로,중,0.0,4500000.0
202004중순,무,다발무,5000키로,중,0.0,4500000.0
202004하순,무,다발무,5000키로,중,0.0,4500000.0
202005상순,무,다발무,5000키로,중,0.0,4500000.0
202005중순,무,다발무,5000키로,중,0.0,0.0
202005하순,무,다발무,5000키로,중,0.0,0.0
202006상순,무,다발무,5000키로,중,0.0,0.0
202006중순,무,다발무,5000키로,중,0.0,0.0
202006하순,무,다발무,5000키로,중,0.0,0.0
202007상순,무,다발무,5000키로,중,0.0,0.0
202007중순,무,다발무,5000키로,중,0.0,0.0
202007하순,무,다발무,5000키로,중,0.0,0.0
202008상순,무,다발무,5000키로,중,0.0,0.0
202008중순,무,다발무,5000키로,중,0.0,0.0
202008하순,무,다발무,5000키로,중,0.0,0.0
202009상순,무,다발무,5000키로,중,0.0,0.0
202009중순,무,다발무,5000키로,중,0.0,0.0
202009하순,무,다발무,5000키로,중,0.0,0.0
202010상순,무,다발무,5000키로,중,0.0,0.0
202010중순,무,다발무,5000키로,중,0.0,0.0
202010하순,무,다발무,5000키로,중,0.0,0.0
202011상순,무,다발무,5000키로,중,3438902.7037037,4366666.5
202011중순,무,다발무,5000키로,중,3903659.7916666605,5035185.11111111
202011하순,무,다발무,5000키로,중,3493613.31944444,4562500.0
202012상순,무,다발무,5000키로,중,3304868.02314814,4000000.0
202012중순,무,다발무,5000키로,중,4129964.98611111,4000000.0
202012하순,무,다발무,5000키로,중,3026230.17460317,4000000.0
202101상순,무,다발무,5000키로,중,0.0,0.0
202101중순,무,다발무,5000키로,중,0.0,0.0
202101하순,무,다발무,5000키로,중,0.0,0.0
202102상순,무,다발무,5000키로,중,0.0,0.0
202102중순,무,다발무,5000키로,중,0.0,0.0
202102하순,무,다발무,5000키로,중,0.0,0.0
202103상순,무,다발무,5000키로,중,0.0,0.0
202103중순,무,다발무,5000키로,중,0.0,0.0
202103하순,무,다발무,5000키로,중,0.0,0.0
202104상순,무,다발무,5000키로,중,0.0,0.0
202104중순,무,다발무,5000키로,중,0.0,0.0
202104하순,무,다발무,5000키로,중,0.0,0.0
202105상순,무,다발무,5000키로,중,0.0,0.0
202105중순,무,다발무,5000키로,중,0.0,0.0
202105하순,무,다발무,5000키로,중,0.0,0.0
202106상순,무,다발무,5000키로,중,0.0,0.0
202106중순,무,다발무,5000키로,중,0.0,0.0
202106하순,무,다발무,5000키로,중,0.0,0.0
202107상순,무,다발무,5000키로,중,0.0,0.0
202107중순,무,다발무,5000키로,중,0.0,0.0
202107하순,무,다발무,5000키로,중,0.0,0.0
202108상순,무,다발무,5000키로,중,0.0,0.0
202108중순,무,다발무,5000키로,중,0.0,0.0
202108하순,무,다발무,5000키로,중,0.0,0.0
202109상순,무,다발무,5000키로,중,0.0,0.0
202109중순,무,다발무,5000키로,중,0.0,0.0
202109하순,무,다발무,5000키로,중,0.0,0.0
202110상순,무,다발무,5000키로,중,0.0,0.0
202110중순,무,다발무,5000키로,중,0.0,0.0
202110하순,무,다발무,5000키로,중,0.0,0.0
202111상순,무,다발무,5000키로,중,0.0,0.0
202111중순,무,다발무,5000키로,중,0.0,0.0
202111하순,무,다발무,5000키로,중,0.0,0.0
202112상순,무,다발무,5000키로,중,0.0,0.0
202112중순,무,다발무,5000키로,중,0.0,0.0
202112하순,무,다발무,5000키로,중,0.0,0.0
201801상순,무,다발무,5톤트럭,중,0.0,0.0
201801중순,무,다발무,5톤트럭,중,0.0,0.0
201801하순,무,다발무,5톤트럭,중,0.0,0.0
201802상순,무,다발무,5톤트럭,중,0.0,0.0
201802중순,무,다발무,5톤트럭,중,0.0,0.0
201802하순,무,다발무,5톤트럭,중,0.0,0.0
201803상순,무,다발무,5톤트럭,중,0.0,0.0
201803중순,무,다발무,5톤트럭,중,0.0,0.0
201803하순,무,다발무,5톤트럭,중,0.0,0.0
201804상순,무,다발무,5톤트럭,중,0.0,0.0
201804중순,무,다발무,5톤트럭,중,0.0,0.0
201804하순,무,다발무,5톤트럭,중,0.0,0.0
201805상순,무,다발무,5톤트럭,중,0.0,0.0
201805중순,무,다발무,5톤트럭,중,0.0,0.0
201805하순,무,다발무,5톤트럭,중,0.0,0.0
201806상순,무,다발무,5톤트럭,중,0.0,0.0
201806중순,무,다발무,5톤트럭,중,0.0,0.0
201806하순,무,다발무,5톤트럭,중,0.0,0.0
201807상순,무,다발무,5톤트럭,중,0.0,0.0
201807중순,무,다발무,5톤트럭,중,0.0,0.0
201807하순,무,다발무,5톤트럭,중,0.0,0.0
201808상순,무,다발무,5톤트럭,중,0.0,0.0
201808중순,무,다발무,5톤트럭,중,0.0,0.0
201808하순,무,다발무,5톤트럭,중,0.0,0.0
201809상순,무,다발무,5톤트럭,중,0.0,0.0
201809중순,무,다발무,5톤트럭,중,0.0,0.0
201809하순,무,다발무,5톤트럭,중,0.0,0.0
201810상순,무,다발무,5톤트럭,중,0.0,0.0
201810중순,무,다발무,5톤트럭,중,0.0,0.0
201810하순,무,다발무,5톤트럭,중,0.0,3364133.22222222
201811상순,무,다발무,5톤트럭,중,0.0,3340622.77777777
201811중순,무,다발무,5톤트럭,중,0.0,3339646.25
201811하순,무,다발무,5톤트럭,중,2890966.04166666,2324369.0
201812상순,무,다발무,5톤트럭,중,2328931.7824074,2240893.125
201812중순,무,다발무,5톤트럭,중,2394516.01851851,2624174.77777777
201812하순,무,다발무,5톤트럭,중,0.0,1964000.0
201901상순,무,다발무,5톤트럭,중,0.0,0.0
201901중순,무,다발무,5톤트럭,중,0.0,0.0
201901하순,무,다발무,5톤트럭,중,0.0,0.0
201902상순,무,다발무,5톤트럭,중,0.0,0.0
201902중순,무,다발무,5톤트럭,중,0.0,0.0
201902하순,무,다발무,5톤트럭,중,0.0,0.0
201903상순,무,다발무,5톤트럭,중,0.0,0.0
201903중순,무,다발무,5톤트럭,중,0.0,0.0
201903하순,무,다발무,5톤트럭,중,0.0,0.0
201904상순,무,다발무,5톤트럭,중,0.0,0.0
201904중순,무,다발무,5톤트럭,중,0.0,0.0
201904하순,무,다발무,5톤트럭,중,0.0,0.0
201905상순,무,다발무,5톤트럭,중,0.0,0.0
201905중순,무,다발무,5톤트럭,중,0.0,0.0
201905하순,무,다발무,5톤트럭,중,0.0,0.0
201906상순,무,다발무,5톤트럭,중,0.0,0.0
201906중순,무,다발무,5톤트럭,중,0.0,0.0
201906하순,무,다발무,5톤트럭,중,0.0,0.0
201907상순,무,다발무,5톤트럭,중,0.0,0.0
201907중순,무,다발무,5톤트럭,중,0.0,0.0
201907하순,무,다발무,5톤트럭,중,0.0,0.0
201908상순,무,다발무,5톤트럭,중,0.0,0.0
201908중순,무,다발무,5톤트럭,중,0.0,0.0
201908하순,무,다발무,5톤트럭,중,0.0,0.0
201909상순,무,다발무,5톤트럭,중,0.0,0.0
201909중순,무,다발무,5톤트럭,중,0.0,0.0
201909하순,무,다발무,5톤트럭,중,0.0,0.0
201910상순,무,다발무,5톤트럭,중,0.0,0.0
201910중순,무,다발무,5톤트럭,중,0.0,0.0
201910하순,무,다발무,5톤트럭,중,0.0,5065500.0
201911상순,무,다발무,5톤트럭,중,0.0,4835662.125
201911중순,무,다발무,5톤트럭,중,0.0,5681807.44444444
201911하순,무,다발무,5톤트럭,중,2699207.26388888,5795596.88888888
201912상순,무,다발무,5톤트럭,중,2453597.61574074,6329720.75
201912중순,무,다발무,5톤트럭,중,2548675.44444444,7130973.66666666
201912하순,무,다발무,5톤트럭,중,0.0,4826666.66666666
202001상순,무,다발무,5톤트럭,중,0.0,4500000.0
202001중순,무,다발무,5톤트럭,중,0.0,4500000.0
202001하순,무,다발무,5톤트럭,중,0.0,4500000.0
202002상순,무,다발무,5톤트럭,중,0.0,4500000.0
202002중순,무,다발무,5톤트럭,중,0.0,4500000.0
202002하순,무,다발무,5톤트럭,중,0.0,4500000.0
202003상순,무,다발무,5톤트럭,중,0.0,4500000.0
202003중순,무,다발무,5톤트럭,중,0.0,4500000.0
202003하순,무,다발무,5톤트럭,중,0.0,4500000.0
202004상순,무,다발무,5톤트럭,중,0.0,4500000.0
202004중순,무,다발무,5톤트럭,중,0.0,4500000.0
202004하순,무,다발무,5톤트럭,중,0.0,4500000.0
202005상순,무,다발무,5톤트럭,중,0.0,4500000.0
202005중순,무,다발무,5톤트럭,중,0.0,0.0
202005하순,무,다발무,5톤트럭,중,0.0,0.0
202006상순,무,다발무,5톤트럭,중,0.0,0.0
202006중순,무,다발무,5톤트럭,중,0.0,0.0
202006하순,무,다발무,5톤트럭,중,0.0,0.0
202007상순,무,다발무,5톤트럭,중,0.0,0.0
202007중순,무,다발무,5톤트럭,중,0.0,0.0
202007하순,무,다발무,5톤트럭,중,0.0,0.0
202008상순,무,다발무,5톤트럭,중,0.0,0.0
202008중순,무,다발무,5톤트럭,중,0.0,0.0
202008하순,무,다발무,5톤트럭,중,0.0,0.0
202009상순,무,다발무,5톤트럭,중,0.0,0.0
202009중순,무,다발무,5톤트럭,중,0.0,0.0
202009하순,무,다발무,5톤트럭,중,0.0,0.0
202010상순,무,다발무,5톤트럭,중,0.0,0.0
202010중순,무,다발무,5톤트럭,중,0.0,0.0
202010하순,무,다발무,5톤트럭,중,0.0,0.0
202011상순,무,다발무,5톤트럭,중,3438902.7037037,4366666.5
202011중순,무,다발무,5톤트럭,중,3903659.79166666,5035185.11111111
202011하순,무,다발무,5톤트럭,중,3493613.31944444,4562500.0
202012상순,무,다발무,5톤트럭,중,3304868.02314814,4000000.0
202012중순,무,다발무,5톤트럭,중,4129964.98611111,4000000.0
202012하순,무,다발무,5톤트럭,중,3026230.17460317,4000000.0
202101상순,무,다발무,5톤트럭,중,0.0,0.0
202101중순,무,다발무,5톤트럭,중,0.0,0.0
202101하순,무,다발무,5톤트럭,중,0.0,0.0
202102상순,무,다발무,5톤트럭,중,0.0,0.0
202102중순,무,다발무,5톤트럭,중,0.0,0.0
202102하순,무,다발무,5톤트럭,중,0.0,0.0
202103상순,무,다발무,5톤트럭,중,0.0,0.0
202103중순,무,다발무,5톤트럭,중,0.0,0.0
202103하순,무,다발무,5톤트럭,중,0.0,0.0
202104상순,무,다발무,5톤트럭,중,0.0,0.0
202104중순,무,다발무,5톤트럭,중,0.0,0.0
202104하순,무,다발무,5톤트럭,중,0.0,0.0
202105상순,무,다발무,5톤트럭,중,0.0,0.0
202105중순,무,다발무,5톤트럭,중,0.0,0.0
202105하순,무,다발무,5톤트럭,중,0.0,0.0
202106상순,무,다발무,5톤트럭,중,0.0,0.0
202106중순,무,다발무,5톤트럭,중,0.0,0.0
202106하순,무,다발무,5톤트럭,중,0.0,0.0
202107상순,무,다발무,5톤트럭,중,0.0,0.0
202107중순,무,다발무,5톤트럭,중,0.0,0.0
202107하순,무,다발무,5톤트럭,중,0.0,0.0
202108상순,무,다발무,5톤트럭,중,0.0,0.0
202108중순,무,다발무,5톤트럭,중,0.0,0.0
202108하순,무,다발무,5톤트럭,중,0.0,0.0
