,year,month,순,시점,품목명,품종명,거래단위,등급,평년 평균가격(원),평균가격(원),n_holiday,계절,평년 평균가격(원)_whole,거래단위_num,평년 평균가격(원)_local,fill_source,순_num,plot_date
1266,2019,08,중순,201908중순,양파,양파,1키로,상,949.597222222222,502.25,3.0,여름,0.0,1.0,0.0,original,2,2019-08-02
209,2019,08,중순,201908중순,사과,후지,10 개,상품,24041.0,25974.0,3.0,여름,6209.399109736185,3.0,0.0,original,2,2019-08-02
1115,2019,08,중순,201908중순,배추,배추,10키로망대,상,11988.824074074,6596.75,3.0,여름,0.0,10.0,0.0,original,2,2019-08-02
1417,2019,08,중순,201908중순,대파,대파(일반),1키로단,상,1699.26388888888,1623.625,3.0,여름,7580.859745365575,1.0,0.0,original,2,2019-08-02
58,2019,08,중순,201908중순,건고추,화건,30 kg,상품,366476.0,516733.0,3.0,여름,,30.0,,original,2,2019-08-02
813,2019,08,중순,201908중순,무,무,20키로상자,상,8141.125,8141.125,3.0,여름,0.0,20.0,0.0,average,2,2019-08-02
965,2019,08,하순,201908하순,상추,청,100 g,상품,1296.0,1339.0,1.0,여름,13778.056672453284,0.1,0.0,original,3,2019-08-03
59,2019,08,하순,201908하순,건고추,화건,30 kg,상품,418140.833333333,493366.5,1.0,여름,,30.0,,original,3,2019-08-03
1116,2019,08,하순,201908하순,배추,배추,10키로망대,상,13152.6629629629,7692.5,1.0,여름,0.0,10.0,0.0,original,3,2019-08-03
361,2019,08,하순,201908하순,감자,감자 수미,20키로상자,상,25909.4518518518,16749.9,1.0,여름,9614.86032408675,20.0,0.0,original,3,2019-08-03
1267,2019,08,하순,201908하순,양파,양파,1키로,상,942.829629629629,473.5,1.0,여름,0.0,1.0,0.0,original,3,2019-08-03
663,2019,08,하순,201908하순,깐마늘(국산),깐마늘(국산),20 kg,상품,83650.0,83650.0,1.0,여름,,20.0,0.0,average,3,2019-08-03
1418,2019,08,하순,201908하순,대파,대파(일반),1키로단,상,1983.42592592592,1334.9,1.0,여름,6963.4989208698635,1.0,0.0,original,3,2019-08-03
210,2019,08,하순,201908하순,사과,후지,10 개,상품,23489.6666666666,26672.0,1.0,여름,3991.6768536161376,3.0,0.0,original,3,2019-08-03
814,2019,08,하순,201908하순,무,무,20키로상자,상,9616.4,9616.4,1.0,여름,0.0,20.0,0.0,average,3,2019-08-03
512,2019,08,하순,201908하순,배,신고,10 개,상품,31131.3333333333,43486.0,1.0,여름,8618.889466678369,5.0,0.0,original,3,2019-08-03
513,2019,09,상순,201909상순,배,신고,10 개,상품,30056.3333333333,36613.0,2.0,가을,18667.686967852027,5.0,0.0,original,1,2019-09-01
664,2019,09,상순,201909상순,깐마늘(국산),깐마늘(국산),20 kg,상품,83600.0,83600.0,2.0,가을,,20.0,0.0,average,1,2019-09-01
362,2019,09,상순,201909상순,감자,감자 수미,20키로상자,상,25125.0138888888,17472.125,2.0,가을,10024.277082694925,20.0,0.0,original,1,2019-09-01
815,2019,09,상순,201909상순,무,무,20키로상자,상,12056.0,12056.0,2.0,가을,0.0,20.0,0.0,average,1,2019-09-01
211,2019,09,상순,201909상순,사과,후지,10 개,상품,,25700.0,2.0,가을,2318.2148554558357,3.0,0.0,original,1,2019-09-01
1117,2019,09,상순,201909상순,배추,배추,10키로망대,상,11664.1666666666,11855.25,2.0,가을,0.0,10.0,0.0,original,1,2019-09-01
1268,2019,09,상순,201909상순,양파,양파,1키로,상,960.425925925926,495.625,2.0,가을,0.0,1.0,0.0,original,1,2019-09-01
1419,2019,09,상순,201909상순,대파,대파(일반),1키로단,상,1824.9074074074,1732.0,2.0,가을,8684.071382268552,1.0,0.0,original,1,2019-09-01
966,2019,09,상순,201909상순,상추,청,100 g,상품,1417.0,1225.0,2.0,가을,17684.870280494673,0.1,0.0,original,1,2019-09-01
60,2019,09,상순,201909상순,건고추,화건,30 kg,상품,469805.666666666,470000.0,2.0,가을,,30.0,,original,1,2019-09-01
816,2019,09,중순,201909중순,무,무,20키로상자,상,10907.2857142857,10907.2857142857,4.0,가을,0.0,20.0,0.0,average,2,2019-09-02
665,2019,09,중순,201909중순,깐마늘(국산),깐마늘(국산),20 kg,상품,83600.0,83600.0,4.0,가을,,20.0,0.0,average,2,2019-09-02
1420,2019,09,중순,201909중순,대파,대파(일반),1키로단,상,1928.11574074074,1701.14285714285,4.0,가을,7530.279266492736,1.0,0.0,original,2,2019-09-02
1118,2019,09,중순,201909중순,배추,배추,10키로망대,상,10117.9259259259,13132.2857142857,4.0,가을,0.0,10.0,0.0,original,2,2019-09-02
363,2019,09,중순,201909중순,감자,감자 수미,20키로상자,상,25032.3314814814,17827.0,4.0,가을,114053.83750220461,20.0,0.0,original,2,2019-09-02
1269,2019,09,중순,201909중순,양파,양파,1키로,상,963.466666666666,538.857142857142,4.0,가을,0.0,1.0,0.0,original,2,2019-09-02
212,2019,09,중순,201909중순,사과,홍로,10 개,상품,22687.3333333333,22939.0,4.0,가을,18379.15432770125,3.0,0.0,original,2,2019-09-02
514,2019,09,중순,201909중순,배,신고,10 개,상품,29951.3333333333,34958.0,4.0,가을,15611.410632704694,5.0,0.0,original,2,2019-09-02
61,2019,09,중순,201909중순,건고추,화건,30 kg,상품,500805.666666666,470000.0,4.0,가을,,30.0,,original,2,2019-09-02
967,2019,09,중순,201909중순,상추,청,100 g,상품,1305.0,1339.0,4.0,가을,9123.988421706606,0.1,0.0,original,2,2019-09-02
364,2019,09,하순,201909하순,감자,감자 수미,20키로상자,상,25670.5608465608,16790.875,2.0,가을,10364.547408450131,20.0,0.0,original,3,2019-09-03
817,2019,09,하순,201909하순,무,무,20키로상자,상,12324.625,12324.625,2.0,가을,0.0,20.0,0.0,average,3,2019-09-03
213,2019,09,하순,201909하순,사과,홍로,10 개,상품,21663.3333333333,20127.0,2.0,가을,16652.034890554914,3.0,0.0,original,3,2019-09-03
1421,2019,09,하순,201909하순,대파,대파(일반),1키로단,상,1818.67195767195,1683.875,2.0,가을,5932.103737924769,1.0,0.0,original,3,2019-09-03
515,2019,09,하순,201909하순,배,신고,10 개,상품,30185.6666666666,34803.0,2.0,가을,15591.150990609996,5.0,0.0,original,3,2019-09-03
968,2019,09,하순,201909하순,상추,청,100 g,상품,1004.66666666666,1518.0,2.0,가을,7057.9852152430285,0.1,0.0,original,3,2019-09-03
666,2019,09,하순,201909하순,깐마늘(국산),깐마늘(국산),20 kg,상품,83266.5,83266.5,2.0,가을,,20.0,0.0,average,3,2019-09-03
62,2019,09,하순,201909하순,건고추,화건,30 kg,상품,503403.333333333,460000.0,2.0,가을,,30.0,,original,3,2019-09-03
1119,2019,09,하순,201909하순,배추,배추,10키로망대,상,8715.94814814814,18167.625,2.0,가을,0.0,10.0,0.0,original,3,2019-09-03
1270,2019,09,하순,201909하순,양파,양파,1키로,상,935.199999999999,494.0,2.0,가을,0.0,1.0,0.0,original,3,2019-09-03
365,2019,10,상순,201910상순,감자,감자 수미,20키로상자,상,25920.5592592592,16971.6666666666,3.0,가을,9874.121728291868,20.0,0.0,original,1,2019-10-01
969,2019,10,상순,201910상순,상추,청,100 g,상품,902.666666666666,1469.0,3.0,가을,7729.054430382196,0.1,0.0,original,1,2019-10-01
63,2019,10,상순,201910상순,건고추,화건,30 kg,상품,493228.0,430000.0,3.0,가을,,30.0,,original,1,2019-10-01
1120,2019,10,상순,201910상순,배추,배추,10키로망대,상,7458.36574074074,16388.2222222222,3.0,가을,0.0,10.0,0.0,original,1,2019-10-01
1422,2019,10,상순,201910상순,대파,대파(일반),1키로단,상,2004.43055555555,1734.11111111111,3.0,가을,7662.98324045259,1.0,0.0,original,1,2019-10-01
667,2019,10,상순,201910상순,깐마늘(국산),깐마늘(국산),20 kg,상품,83100.0,83100.0,3.0,가을,,20.0,0.0,average,1,2019-10-01
214,2019,10,상순,201910상순,사과,홍로,10 개,상품,21509.6666666666,18516.0,3.0,가을,13599.190411369367,3.0,0.0,original,1,2019-10-01
516,2019,10,상순,201910상순,배,신고,10 개,상품,30057.3333333333,33689.0,3.0,가을,16934.326853545277,5.0,0.0,original,1,2019-10-01
818,2019,10,상순,201910상순,무,무,20키로상자,상,20287.5555555555,20287.5555555555,3.0,가을,0.0,20.0,0.0,average,1,2019-10-01
1271,2019,10,상순,201910상순,양파,양파,1키로,상,1016.27129629629,449.888888888888,3.0,가을,0.0,1.0,0.0,original,1,2019-10-01
970,2019,10,중순,201910중순,상추,청,100 g,상품,837.666666666666,1689.0,2.0,가을,8890.837542116431,0.1,0.0,original,2,2019-10-02
215,2019,10,중순,201910중순,사과,홍로,10 개,상품,20813.6666666666,17644.0,2.0,가을,11089.883104751785,3.0,0.0,original,2,2019-10-02
517,2019,10,중순,201910중순,배,신고,10 개,상품,29397.0,32626.0,2.0,가을,16896.229577138027,5.0,0.0,original,2,2019-10-02
1272,2019,10,중순,201910중순,양파,양파,1키로,상,947.703703703703,510.0,2.0,가을,0.0,1.0,0.0,original,2,2019-10-02
1121,2019,10,중순,201910중순,배추,배추,10키로망대,상,4491.81018518518,13267.875,2.0,가을,0.0,10.0,0.0,original,2,2019-10-02
1423,2019,10,중순,201910중순,대파,대파(일반),1키로단,상,1542.68981481481,1503.25,2.0,가을,6911.230983179518,1.0,0.0,original,2,2019-10-02
366,2019,10,중순,201910중순,감자,감자 수미,20키로상자,상,25901.1574074074,18049.625,2.0,가을,47257.58648399328,20.0,0.0,original,2,2019-10-02
668,2019,10,중순,201910중순,깐마늘(국산),깐마늘(국산),20 kg,상품,83100.0,83100.0,2.0,가을,,20.0,0.0,average,2,2019-10-02
64,2019,10,중순,201910중순,건고추,화건,30 kg,상품,486603.333333333,430000.0,2.0,가을,,30.0,,original,2,2019-10-02
819,2019,10,중순,201910중순,무,무,20키로상자,상,18901.625,18901.625,2.0,가을,0.0,20.0,0.0,average,2,2019-10-02
669,2019,10,하순,201910하순,깐마늘(국산),깐마늘(국산),20 kg,상품,84455.5,84455.5,1.0,가을,,20.0,0.0,average,3,2019-10-03
820,2019,10,하순,201910하순,무,무,20키로상자,상,20094.5,20094.5,1.0,가을,0.0,20.0,0.0,average,3,2019-10-03
65,2019,10,하순,201910하순,건고추,화건,30 kg,상품,482537.0,431111.0,1.0,가을,,30.0,,original,3,2019-10-03
1122,2019,10,하순,201910하순,배추,배추,10키로망대,상,4098.91481481481,9547.2,1.0,가을,0.0,10.0,0.0,original,3,2019-10-03
367,2019,10,하순,201910하순,감자,감자 수미,20키로상자,상,25829.5814814814,16343.6,1.0,가을,10747.595003252132,20.0,0.0,original,3,2019-10-03
216,2019,10,하순,201910하순,사과,후지,10 개,상품,,18986.0,1.0,가을,20404.295182661328,3.0,0.0,original,3,2019-10-03
518,2019,10,하순,201910하순,배,신고,10 개,상품,28584.0,32074.0,1.0,가을,15274.280597601084,5.0,0.0,original,3,2019-10-03
971,2019,10,하순,201910하순,상추,청,100 g,상품,797.0,1530.0,1.0,가을,7175.320250843384,0.1,0.0,original,3,2019-10-03
1424,2019,10,하순,201910하순,대파,대파(일반),1키로단,상,1512.51111111111,1576.8,1.0,가을,4422.946914462478,1.0,0.0,original,3,2019-10-03
1273,2019,10,하순,201910하순,양파,양파,1키로,상,933.074074074074,522.6,1.0,가을,0.0,1.0,0.0,original,3,2019-10-03
519,2019,11,상순,201911상순,배,신고,10 개,상품,28183.0,31478.0,2.0,가을,15775.302253531672,5.0,0.0,original,1,2019-11-01
821,2019,11,상순,201911상순,무,무,20키로상자,상,18687.625,18687.625,2.0,가을,0.0,20.0,0.0,average,1,2019-11-01
66,2019,11,상순,201911상순,건고추,화건,30 kg,상품,477285.666666666,432000.0,2.0,가을,,30.0,,original,1,2019-11-01
217,2019,11,상순,201911상순,사과,후지,10 개,상품,20334.3333333333,19086.0,2.0,가을,18157.33232522361,3.0,0.0,original,1,2019-11-01
368,2019,11,상순,201911상순,감자,감자 수미,20키로상자,상,27781.1712962962,19046.625,2.0,가을,11587.37476158569,20.0,0.0,original,1,2019-11-01
1425,2019,11,상순,201911상순,대파,대파(일반),1키로단,상,1504.18981481481,1468.0,2.0,가을,4480.171042961254,1.0,0.0,original,1,2019-11-01
670,2019,11,상순,201911상순,깐마늘(국산),깐마늘(국산),20 kg,상품,85200.0,85200.0,2.0,가을,,20.0,0.0,average,1,2019-11-01
1123,2019,11,상순,201911상순,배추,배추,10키로망대,상,4455.65277777777,8370.125,2.0,가을,0.0,10.0,0.0,original,1,2019-11-01
1274,2019,11,상순,201911상순,양파,양파,1키로,상,979.703703703703,529.625,2.0,가을,0.0,1.0,,original,1,2019-11-01
972,2019,11,상순,201911상순,상추,청,100 g,상품,746.0,1219.0,2.0,가을,8470.539535795875,0.1,0.0,original,1,2019-11-01
218,2019,11,중순,201911중순,사과,후지,10 개,상품,20160.0,18829.0,1.0,가을,15939.228018825506,3.0,0.0,original,2,2019-11-02
1275,2019,11,중순,201911중순,양파,양파,1키로,상,975.958333333333,576.555555555555,1.0,가을,0.0,1.0,,original,2,2019-11-02
822,2019,11,중순,201911중순,무,무,20키로상자,상,19210.5555555555,19210.5555555555,1.0,가을,0.0,20.0,0.0,average,2,2019-11-02
1426,2019,11,중순,201911중순,대파,대파(일반),1키로단,상,1637.625,1571.33333333333,1.0,가을,6820.837373586815,1.0,0.0,original,2,2019-11-02
671,2019,11,중순,201911중순,깐마늘(국산),깐마늘(국산),20 kg,상품,85400.0,85400.0,1.0,가을,,20.0,0.0,average,2,2019-11-02
1124,2019,11,중순,201911중순,배추,배추,10키로망대,상,4860.09722222222,9176.33333333333,1.0,가을,0.0,10.0,0.0,original,2,2019-11-02
369,2019,11,중순,201911중순,감자,감자 수미,20키로상자,상,28977.2592592592,19557.1111111111,1.0,가을,88831.65080266901,20.0,0.0,original,2,2019-11-02
973,2019,11,중순,201911중순,상추,청,100 g,상품,765.0,1047.0,1.0,가을,6826.74627795302,0.1,0.0,original,2,2019-11-02
67,2019,11,중순,201911중순,건고추,화건,30 kg,상품,473208.333333333,432000.0,1.0,가을,,30.0,,original,2,2019-11-02
520,2019,11,중순,201911중순,배,신고,10 개,상품,28230.6666666666,30789.0,1.0,가을,16604.472833158805,5.0,0.0,original,2,2019-11-02
370,2019,11,하순,201911하순,감자,감자 수미,20키로상자,상,30899.287037037,20174.5555555555,1.0,가을,5276.841450639738,20.0,0.0,original,3,2019-11-03
823,2019,11,하순,201911하순,무,무,20키로상자,상,18696.6666666666,18696.6666666666,1.0,가을,0.0,20.0,0.0,average,3,2019-11-03
219,2019,11,하순,201911하순,사과,후지,10 개,상품,20430.0,18390.0,1.0,가을,10182.767898797953,3.0,0.0,original,3,2019-11-03
1427,2019,11,하순,201911하순,대파,대파(일반),1키로단,상,1741.73148148148,1425.33333333333,1.0,가을,4796.039930471251,1.0,0.0,original,3,2019-11-03
68,2019,11,하순,201911하순,건고추,화건,30 kg,상품,473833.333333333,433714.0,1.0,가을,,30.0,,original,3,2019-11-03
974,2019,11,하순,201911하순,상추,청,100 g,상품,768.666666666666,965.0,1.0,가을,3380.124702671072,0.1,0.0,original,3,2019-11-03
1125,2019,11,하순,201911하순,배추,배추,10키로망대,상,5265.54166666666,9162.55555555555,1.0,가을,0.0,10.0,0.0,original,3,2019-11-03
521,2019,11,하순,201911하순,배,신고,10 개,상품,28497.3333333333,30527.0,1.0,가을,11281.917771594955,5.0,0.0,original,3,2019-11-03
1276,2019,11,하순,201911하순,양파,양파,1키로,상,952.703703703703,641.444444444444,1.0,가을,0.0,1.0,,original,3,2019-11-03
672,2019,11,하순,201911하순,깐마늘(국산),깐마늘(국산),20 kg,상품,85171.5,85171.5,1.0,가을,,20.0,0.0,average,3,2019-11-03
1428,2019,12,상순,201912상순,대파,대파(일반),1키로단,상,1848.23611111111,1494.25,2.0,겨울,8242.431689469051,1.0,0.0,original,1,2019-12-01
975,2019,12,상순,201912상순,상추,청,100 g,상품,713.0,974.0,2.0,겨울,5840.785840319736,0.1,0.0,original,1,2019-12-01
824,2019,12,상순,201912상순,무,무,20키로상자,상,22651.625,22651.625,2.0,겨울,0.0,20.0,0.0,average,1,2019-12-01
673,2019,12,상순,201912상순,깐마늘(국산),깐마늘(국산),20 kg,상품,85000.0,85000.0,2.0,겨울,,20.0,0.0,average,1,2019-12-01
1277,2019,12,상순,201912상순,양파,양파,1키로,상,935.5,801.625,2.0,겨울,0.0,1.0,0.0,original,1,2019-12-01
220,2019,12,상순,201912상순,사과,후지,10 개,상품,20102.6666666666,17583.0,2.0,겨울,16106.685295075453,3.0,0.0,original,1,2019-12-01
1126,2019,12,상순,201912상순,배추,배추,10키로망대,상,4390.13425925926,8697.375,2.0,겨울,0.0,10.0,0.0,original,1,2019-12-01
371,2019,12,상순,201912상순,감자,감자 수미,20키로상자,상,30608.2731481481,20087.875,2.0,겨울,13912.25551576198,20.0,0.0,original,1,2019-12-01
69,2019,12,상순,201912상순,건고추,화건,30 kg,상품,476619.0,435000.0,2.0,겨울,,30.0,,original,1,2019-12-01
522,2019,12,상순,201912상순,배,신고,10 개,상품,28713.6666666666,31030.0,2.0,겨울,17532.503097272238,5.0,0.0,original,1,2019-12-01
70,2019,12,중순,201912중순,건고추,화건,30 kg,상품,473254.0,435000.0,1.0,겨울,,30.0,,original,2,2019-12-02
1429,2019,12,중순,201912중순,대파,대파(일반),1키로단,상,1631.10185185185,1333.0,1.0,겨울,5879.300344774049,1.0,0.0,original,2,2019-12-02
372,2019,12,중순,201912중순,감자,감자 수미,20키로상자,상,31817.0416666666,18996.0,1.0,겨울,55705.4137152721,20.0,0.0,original,2,2019-12-02
825,2019,12,중순,201912중순,무,무,20키로상자,상,25629.1111111111,25629.1111111111,1.0,겨울,0.0,20.0,0.0,average,2,2019-12-02
1127,2019,12,중순,201912중순,배추,배추,10키로망대,상,4178.20833333333,8600.0,1.0,겨울,0.0,10.0,0.0,original,2,2019-12-02
1278,2019,12,중순,201912중순,양파,양파,1키로,상,949.472222222222,728.0,1.0,겨울,0.0,1.0,0.0,original,2,2019-12-02
976,2019,12,중순,201912중순,상추,청,100 g,상품,751.333333333333,947.0,1.0,겨울,9227.499022395335,0.1,0.0,original,2,2019-12-02
523,2019,12,중순,201912중순,배,신고,10 개,상품,29381.0,31423.0,1.0,겨울,17917.263852242424,5.0,0.0,original,2,2019-12-02
221,2019,12,중순,201912중순,사과,후지,10 개,상품,20100.3333333333,17745.0,1.0,겨울,16407.86565020374,3.0,0.0,original,2,2019-12-02
674,2019,12,중순,201912중순,깐마늘(국산),깐마늘(국산),20 kg,상품,85000.0,85000.0,1.0,겨울,,20.0,0.0,average,2,2019-12-02
524,2019,12,하순,201912하순,배,신고,10 개,상품,29471.6666666666,31549.0,3.0,겨울,18615.572551919046,5.0,0.0,original,3,2019-12-03
222,2019,12,하순,201912하순,사과,후지,10 개,상품,20250.6666666666,18227.0,3.0,겨울,17306.31741880661,3.0,0.0,original,3,2019-12-03
1279,2019,12,하순,201912하순,양파,양파,1키로,상,933.925925925926,784.111111111111,3.0,겨울,0.0,1.0,,original,3,2019-12-03
71,2019,12,하순,201912하순,건고추,화건,30 kg,상품,467361.0,429833.0,3.0,겨울,,30.0,,original,3,2019-12-03
1128,2019,12,하순,201912하순,배추,배추,10키로망대,상,4205.38148148148,8820.33333333333,3.0,겨울,0.0,10.0,0.0,original,3,2019-12-03
675,2019,12,하순,201912하순,깐마늘(국산),깐마늘(국산),20 kg,상품,84583.5,84583.5,3.0,겨울,,20.0,0.0,average,3,2019-12-03
826,2019,12,하순,201912하순,무,무,20키로상자,상,24146.3333333333,24146.3333333333,3.0,겨울,0.0,20.0,0.0,average,3,2019-12-03
977,2019,12,하순,201912하순,상추,청,100 g,상품,909.333333333333,970.0,3.0,겨울,12078.326592465399,0.1,0.0,original,3,2019-12-03
