시점,품목명,품종명,거래단위,등급,평년 평균가격(원),평균가격(원),year
202102중순,감자,감자 두백,20키로상자,하,34875.9351851851,16600.6,2021
202102하순,감자,감자 두백,20키로상자,하,39999.1071428571,13729.8333333333,2021
202103상순,감자,감자 두백,20키로상자,하,42276.912037037,13771.7777777777,2021
202103중순,감자,감자 두백,20키로상자,하,45073.0509259259,11866.2222222222,2021
202103하순,감자,감자 두백,20키로상자,하,49147.5111111111,9695.77777777777,2021
202104상순,감자,감자 두백,20키로상자,하,46562.0277777777,9733.88888888888,2021
202104중순,감자,감자 두백,20키로상자,하,44204.2129629629,9655.25,2021
202104하순,감자,감자 두백,20키로상자,하,43029.4814814814,8985.11111111111,2021
202105상순,감자,감자 두백,20키로상자,하,44544.1388888889,5975.5,2021
202105중순,감자,감자 두백,20키로상자,하,45513.4675925925,4158.22222222222,2021
202105하순,감자,감자 두백,20키로상자,하,31011.7666666666,4203.0,2021
202106상순,감자,감자 두백,20키로상자,하,24757.9907407407,15772.432842941576,2021
202106중순,감자,감자 두백,20키로상자,하,22015.4305555555,13736.651992098668,2021
202106하순,감자,감자 두백,20키로상자,하,21098.5833333333,14434.71015983974,2021
202107상순,감자,감자 두백,20키로상자,하,20241.2037037037,8000.0,2021
202107중순,감자,감자 두백,20키로상자,하,21403.7361111111,7809.5,2021
202107하순,감자,감자 두백,20키로상자,하,23434.8185185185,8930.2,2021
202108상순,감자,감자 두백,20키로상자,하,25682.7738095238,12742.7142857142,2021
202108중순,감자,감자 두백,20키로상자,하,27594.074074074,15367.0,2021
202108하순,감자,감자 두백,20키로상자,하,28767.8962962963,15677.6666666666,2021
202109상순,감자,감자 두백,20키로상자,하,28106.125,17101.7777777777,2021
202109중순,감자,감자 두백,20키로상자,하,28510.6231481481,12186.7142857142,2021
202109하순,감자,감자 두백,20키로상자,하,29588.6296296296,14422.8333333333,2021
202110상순,감자,감자 두백,20키로상자,하,29318.0777777777,12738.375,2021
202110중순,감자,감자 두백,20키로상자,하,28189.9907407407,14406.0,2021
202110하순,감자,감자 두백,20키로상자,하,28143.2481481481,13033.7777777777,2021
202111상순,감자,감자 두백,20키로상자,하,29376.9212962962,11596.7777777777,2021
202111중순,감자,감자 두백,20키로상자,하,30634.7777777777,13293.8888888888,2021
202111하순,감자,감자 두백,20키로상자,하,32139.787037037,16203.25,2021
202112상순,감자,감자 두백,20키로상자,하,31688.6435185185,16808.0,2021
202112중순,감자,감자 두백,20키로상자,하,33251.9166666666,15083.0,2021
202112하순,감자,감자 두백,20키로상자,하,34313.1814814814,18693.3,2021
201801상순,감자,감자 수미(저장),20키로상자,하,24660.0317460317,26581.074867603995,2018
201801중순,감자,감자 수미(저장),20키로상자,하,23299.4444444444,29056.51822819816,2018
201801하순,감자,감자 수미(저장),20키로상자,하,25218.0074074074,30235.551411456945,2018
201802상순,감자,감자 수미(저장),20키로상자,하,28703.875,33327.32906476042,2018
201802중순,감자,감자 수미(저장),20키로상자,하,27419.8822751322,35585.43203259526,2018
201802하순,감자,감자 수미(저장),20키로상자,하,29378.6666666666,36400.078806914775,2018
201803상순,감자,감자 수미(저장),20키로상자,하,29317.5277777777,38556.317495384814,2018
201803중순,감자,감자 수미(저장),20키로상자,하,30453.6944444444,42619.41174465096,2018
201803하순,감자,감자 수미(저장),20키로상자,하,35062.6,55481.51168747585,2018
201804상순,감자,감자 수미(저장),20키로상자,하,34148.787037037,69282.30806302096,2018
201804중순,감자,감자 수미(저장),20키로상자,하,32486.3703703703,65616.71041196116,2018
201804하순,감자,감자 수미(저장),20키로상자,하,33455.949074074,59236.387686308655,2018
201805상순,감자,감자 수미(저장),20키로상자,하,35158.8379629629,44867.71896806632,2018
201805중순,감자,감자 수미(저장),20키로상자,하,37978.3888888888,30655.07171831983,2018
201805하순,감자,감자 수미(저장),20키로상자,하,28350.574074074,24972.92981057342,2018
201806상순,감자,감자 수미(저장),20키로상자,하,23804.949074074,15082.119864693326,2018
201806중순,감자,감자 수미(저장),20키로상자,하,20516.5509259259,14301.251931137374,2018
201806하순,감자,감자 수미(저장),20키로상자,하,17564.2824074074,14364.640092977674,2018
201807상순,감자,감자 수미(저장),20키로상자,하,17505.1296296296,14889.096894026272,2018
201807중순,감자,감자 수미(저장),20키로상자,하,17983.7453703703,14534.276977564896,2018
201807하순,감자,감자 수미(저장),20키로상자,하,19177.6074074074,17003.540087901358,2018
201808상순,감자,감자 수미(저장),20키로상자,하,19619.6084656084,22562.474599328256,2018
201808중순,감자,감자 수미(저장),20키로상자,하,20299.2962962962,22551.34155191644,2018
201808하순,감자,감자 수미(저장),20키로상자,하,20281.9259259259,25608.356013932244,2018
201809상순,감자,감자 수미(저장),20키로상자,하,20210.3888888888,24399.427422278164,2018
201809중순,감자,감자 수미(저장),20키로상자,하,20119.7071428571,24606.04073460557,2018
201809하순,감자,감자 수미(저장),20키로상자,하,20534.7724867724,26354.75161960129,2018
201810상순,감자,감자 수미(저장),20키로상자,하,19225.574074074,23921.4753327906,2018
201810중순,감자,감자 수미(저장),20키로상자,하,19836.75,23234.70338103818,2018
201810하순,감자,감자 수미(저장),20키로상자,하,20383.8407407407,23167.90509656728,2018
201811상순,감자,감자 수미(저장),20키로상자,하,22684.6481481481,26227.788073501823,2018
201811중순,감자,감자 수미(저장),20키로상자,하,23339.4768518518,25677.24550595753,2018
201811하순,감자,감자 수미(저장),20키로상자,하,24387.2129629629,24356.09880532406,2018
201812상순,감자,감자 수미(저장),20키로상자,하,24987.8888888888,23742.72807156757,2018
201812중순,감자,감자 수미(저장),20키로상자,하,24233.0046296296,25717.941307645324,2018
201812하순,감자,감자 수미(저장),20키로상자,하,25547.3185185185,25819.9106608166,2018
201901상순,감자,감자 수미(저장),20키로상자,하,26176.0793650793,25531.301570725947,2019
201901중순,감자,감자 수미(저장),20키로상자,하,25604.1203703703,23716.776035371106,2019
201901하순,감자,감자 수미(저장),20키로상자,하,28817.3185185185,24364.52381417625,2019
201902상순,감자,감자 수미(저장),20키로상자,하,32006.7129629629,25732.263822694043,2019
201902중순,감자,감자 수미(저장),20키로상자,하,30440.2156084656,25486.52102480865,2019
201902하순,감자,감자 수미(저장),20키로상자,하,32121.6904761904,24905.787648190137,2019
201903상순,감자,감자 수미(저장),20키로상자,하,34324.9814814814,30028.98824799173,2019
201903중순,감자,감자 수미(저장),20키로상자,하,36563.9907407407,34566.00596148071,2019
201903하순,감자,감자 수미(저장),20키로상자,하,40465.9333333333,38963.86058232197,2019
201904상순,감자,감자 수미(저장),20키로상자,하,39218.5277777777,36242.18153216805,2019
201904중순,감자,감자 수미(저장),20키로상자,하,41861.6898148148,31078.65408302216,2019
201904하순,감자,감자 수미(저장),20키로상자,하,41598.7407407407,25176.33359571906,2019
201905상순,감자,감자 수미(저장),20키로상자,하,42902.0694444444,26035.28330774432,2019
201905중순,감자,감자 수미(저장),20키로상자,하,44515.9305555555,26042.078478574527,2019
201905하순,감자,감자 수미(저장),20키로상자,하,33195.074074074,17925.59044162354,2019
201906상순,감자,감자 수미(저장),20키로상자,하,25265.2916666666,12825.571511587208,2019
201906중순,감자,감자 수미(저장),20키로상자,하,21960.8472222222,11059.027691187714,2019
201906하순,감자,감자 수미(저장),20키로상자,하,20506.199074074,11494.269666355123,2019
201907상순,감자,감자 수미(저장),20키로상자,하,20470.7962962962,9847.431180063735,2019
201907중순,감자,감자 수미(저장),20키로상자,하,21377.3379629629,11863.281710823378,2019
201907하순,감자,감자 수미(저장),20키로상자,하,23308.0888888888,11904.470642989594,2019
201908상순,감자,감자 수미(저장),20키로상자,하,24084.1964285714,11120.334675246031,2019
201908중순,감자,감자 수미(저장),20키로상자,하,25620.9259259259,11186.832066543646,2019
201908하순,감자,감자 수미(저장),20키로상자,하,25909.4518518518,10079.861126659687,2019
201909상순,감자,감자 수미(저장),20키로상자,하,25125.0138888888,10514.48627082185,2019
201909중순,감자,감자 수미(저장),20키로상자,하,25032.3314814814,10728.045200566108,2019
201909하순,감자,감자 수미(저장),20키로상자,하,25670.5608465608,10104.519322210996,2019
201910상순,감자,감자 수미(저장),20키로상자,하,25920.5592592592,10213.317278787255,2019
201910중순,감자,감자 수미(저장),20키로상자,하,25901.1574074074,10862.017885974536,2019
201910하순,감자,감자 수미(저장),20키로상자,하,25829.5814814814,9835.35533404231,2019
201911상순,감자,감자 수미(저장),20키로상자,하,27781.1712962962,11461.998873519518,2019
201911중순,감자,감자 수미(저장),20키로상자,하,28977.2592592592,11769.202445307315,2019
201911하순,감자,감자 수미(저장),20키로상자,하,30899.287037037,12140.772081748555,2019
201912상순,감자,감자 수미(저장),20키로상자,하,30608.2731481481,12088.608906900876,2019
201912중순,감자,감자 수미(저장),20키로상자,하,31817.0416666666,11431.533439723666,2019
201912하순,감자,감자 수미(저장),20키로상자,하,32817.6148148148,13920.254308599622,2019
202001상순,감자,감자 수미(저장),20키로상자,하,32968.8095238095,15366.356451606993,2020
202001중순,감자,감자 수미(저장),20키로상자,하,31513.2453703703,18789.34942953528,2020
202001하순,감자,감자 수미(저장),20키로상자,하,33510.0185185185,15220.756394287786,2020
202002상순,감자,감자 수미(저장),20키로상자,하,35691.7296296296,19743.78257521867,2020
202002중순,감자,감자 수미(저장),20키로상자,하,34849.9933862433,19023.135067039737,2020
202002하순,감자,감자 수미(저장),20키로상자,하,35716.0238095238,28378.2882993098,2020
202003상순,감자,감자 수미(저장),20키로상자,하,41217.787037037,23478.01730236361,2020
202003중순,감자,감자 수미(저장),20키로상자,하,44528.8657407407,25709.38256849385,2020
202003하순,감자,감자 수미(저장),20키로상자,하,49818.0666666666,26884.403842775384,2020
202004상순,감자,감자 수미(저장),20키로상자,하,46707.8055555555,25062.595976214543,2020
202004중순,감자,감자 수미(저장),20키로상자,하,47278.5046296296,3836.0,2020
202004하순,감자,감자 수미(저장),20키로상자,하,44104.6666666666,5408.44444444444,2020
202005상순,감자,감자 수미(저장),20키로상자,하,45690.3055555555,5832.875,2020
202005중순,감자,감자 수미(저장),20키로상자,하,47913.3611111111,4446.11111111111,2020
202005하순,감자,감자 수미(저장),20키로상자,하,34731.6925925926,4929.33333333333,2020
202006상순,감자,감자 수미(저장),20키로상자,하,25102.9166666666,6543.88888888888,2020
202006중순,감자,감자 수미(저장),20키로상자,하,22015.4305555555,4027.0,2020
202006하순,감자,감자 수미(저장),20키로상자,하,21779.2083333333,7970.0,2020
202007상순,감자,감자 수미(저장),20키로상자,하,20240.8703703703,11913.0,2020
202007중순,감자,감자 수미(저장),20키로상자,하,21934.5277777777,11913.0,2020
202007하순,감자,감자 수미(저장),20키로상자,하,23553.7851851851,13645.445230174257,2020
202008상순,감자,감자 수미(저장),20키로상자,하,23731.1071428571,16349.073555579867,2020
202008중순,감자,감자 수미(저장),20키로상자,하,25309.074074074,17569.21925369101,2020
202008하순,감자,감자 수미(저장),20키로상자,하,25821.7851851851,18139.445249654826,2020
202009상순,감자,감자 수미(저장),20키로상자,하,25125.0138888888,17490.987028634994,2020
202009중순,감자,감자 수미(저장),20키로상자,하,25032.3314814814,18332.59359247746,2020
202009하순,감자,감자 수미(저장),20키로상자,하,25670.5608465608,19312.99549064468,2020
202010상순,감자,감자 수미(저장),20키로상자,하,25920.5592592592,18464.209281361746,2020
202010중순,감자,감자 수미(저장),20키로상자,하,25901.1574074074,16328.118495297023,2020
202010하순,감자,감자 수미(저장),20키로상자,하,25829.5814814814,16927.828678986043,2020
202011상순,감자,감자 수미(저장),20키로상자,하,27781.1712962962,17378.9126797273,2020
202011중순,감자,감자 수미(저장),20키로상자,하,28977.2592592592,17274.477674163718,2020
