시점,품목명,품종명,등급,거래단위,평년 평균가격(원),평균가격(원),거래금액(도매),거래금액(산지)
202101상순,감자,감자 대지,중,20키로상자,1.0,33534.833333333285,1.0,1.0
202101중순,감자,감자 대지,중,20키로상자,1.0,25802.444444444394,1.0,1.0
202101하순,감자,감자 대지,중,20키로상자,1.0,36622.111111111095,1.0,1.0
202102상순,감자,감자 대지,중,20키로상자,30271.658333333315,30577.555555555507,1.0,1.0
202102중순,감자,감자 대지,중,20키로상자,30673.708333333278,22548.285714285717,1.0,1.0
202102하순,감자,감자 대지,중,20키로상자,28808.571428571384,24671.83333333332,1.0,1.0
202103상순,감자,감자 대지,중,20키로상자,29475.611111111088,26944.222222222215,1.0,1.0
202103중순,감자,감자 대지,중,20키로상자,20244.38425925922,24154.000000000004,1.0,1.0
202103하순,감자,감자 대지,중,20키로상자,20170.377777777696,24154.000000000004,1.0,1.0
202104상순,감자,감자 대지,중,20키로상자,1.0,1.0,1.0,1.0
202104중순,감자,감자 대지,중,20키로상자,1.0,1.0,1.0,1.0
202104하순,감자,감자 대지,중,20키로상자,1.0,1.0,1.0,1.0
202105상순,감자,감자 대지,중,20키로상자,1.0,20890.000000000004,1.0,1.0
202105중순,감자,감자 대지,중,20키로상자,1.0,20199.222222222194,1.0,1.0
202105하순,감자,감자 대지,중,20키로상자,27255.999999999985,20432.99999999999,1.0,1.0
202106상순,감자,감자 대지,중,20키로상자,1.0,1.0,1.0,1.0
202106중순,감자,감자 대지,중,20키로상자,1.0,1.0,1.0,1.0
202106하순,감자,감자 대지,중,20키로상자,1.0,1.0,1.0,1.0
202107상순,감자,감자 대지,중,20키로상자,1.0,1.0,1.0,1.0
202107중순,감자,감자 대지,중,20키로상자,1.0,1.0,1.0,1.0
202107하순,감자,감자 대지,중,20키로상자,1.0,1.0,1.0,1.0
202108상순,감자,감자 대지,중,20키로상자,1.0,1.0,1.0,1.0
202108중순,감자,감자 대지,중,20키로상자,1.0,1.0,1.0,1.0
202108하순,감자,감자 대지,중,20키로상자,1.0,1.0,1.0,1.0
202109상순,감자,감자 대지,중,20키로상자,1.0,1.0,1.0,1.0
202109중순,감자,감자 대지,중,20키로상자,1.0,1.0,1.0,1.0
202109하순,감자,감자 대지,중,20키로상자,1.0,1.0,1.0,1.0
202110상순,감자,감자 대지,중,20키로상자,1.0,1.0,1.0,1.0
202110중순,감자,감자 대지,중,20키로상자,1.0,1.0,1.0,1.0
202110하순,감자,감자 대지,중,20키로상자,1.0,1.0,1.0,1.0
202111상순,감자,감자 대지,중,20키로상자,1.0,1.0,1.0,1.0
202111중순,감자,감자 대지,중,20키로상자,1.0,1.0,1.0,1.0
202111하순,감자,감자 대지,중,20키로상자,1.0,26027.00000000001,1.0,1.0
202112상순,감자,감자 대지,중,20키로상자,1.0,22368.99999999999,1.0,1.0
202112중순,감자,감자 대지,중,20키로상자,1.0,1.0,1.0,1.0
202112하순,감자,감자 대지,중,20키로상자,1.0,30388.600000000017,1.0,1.0
201801상순,감자,홍감자,하,10키로상자,1.0,1.0,1.0,1.0
201801중순,감자,홍감자,하,10키로상자,1.0,1.0,1.0,1.0
201801하순,감자,홍감자,하,10키로상자,1.0,1.0,10945.833333333307,1.0
201802상순,감자,홍감자,하,10키로상자,1.0,1.0,7500.000000000001,1.0
201802중순,감자,홍감자,하,10키로상자,1.0,1.0,1.0,1.0
201802하순,감자,홍감자,하,10키로상자,1.0,1.0,9100.000000000002,1.0
201803상순,감자,홍감자,하,10키로상자,1.0,1.0,11999.999999999993,1.0
201803중순,감자,홍감자,하,10키로상자,1.0,1.0,10187.500000000004,1.0
201803하순,감자,홍감자,하,10키로상자,1.0,1.0,10800.000000000007,1.0
201804상순,감자,홍감자,하,10키로상자,1.0,1.0,1.0,1.0
201804중순,감자,홍감자,하,10키로상자,1.0,1.0,13250.000000000002,1.0
201804하순,감자,홍감자,하,10키로상자,1.0,1.0,20100.000000000007,1.0
201805상순,감자,홍감자,하,10키로상자,1.0,1.0,2600.0,1.0
201805중순,감자,홍감자,하,10키로상자,1.0,1.0,1.0,1.0
201805하순,감자,홍감자,하,10키로상자,1.0,1.0,15678.260869565189,1.0
201806상순,감자,홍감자,하,10키로상자,1.0,1.0,12710.203058410589,1.0
201806중순,감자,홍감자,하,10키로상자,1.0,1.0,11399.016159453504,1.0
201806하순,감자,홍감자,하,10키로상자,1.0,1.0,10365.111401321696,1.0
201807상순,감자,홍감자,하,10키로상자,1.0,1.0,10402.904487060105,1.0
201807중순,감자,홍감자,하,10키로상자,1.0,1.0,8698.104339652204,1.0
201807하순,감자,홍감자,하,10키로상자,1.0,1.0,9649.734042553193,1.0
201808상순,감자,홍감자,하,10키로상자,1.0,1.0,10140.740740740699,1.0
201808중순,감자,홍감자,하,10키로상자,1.0,1.0,14580.952380952309,1.0
201808하순,감자,홍감자,하,10키로상자,1.0,1.0,12864.705882352906,1.0
201809상순,감자,홍감자,하,10키로상자,1.0,1.0,8626.249999999998,1.0
201809중순,감자,홍감자,하,10키로상자,1.0,1.0,5288.025889967626,1.0
201809하순,감자,홍감자,하,10키로상자,1.0,1.0,1999.9999999999998,1.0
201810상순,감자,홍감자,하,10키로상자,1.0,1.0,3850.0000000000023,1.0
201810중순,감자,홍감자,하,10키로상자,1.0,1.0,3388.8888888888832,1.0
201810하순,감자,홍감자,하,10키로상자,1.0,1.0,1.0,1.0
201811상순,감자,홍감자,하,10키로상자,1.0,1.0,8384.615384615385,1.0
201811중순,감자,홍감자,하,10키로상자,1.0,1.0,10648.109243697407,1.0
201811하순,감자,홍감자,하,10키로상자,1.0,1.0,9747.014925373125,1.0
201812상순,감자,홍감자,하,10키로상자,1.0,1.0,11348.891481913603,1.0
201812중순,감자,홍감자,하,10키로상자,1.0,1.0,20868.57142857139,1.0
201812하순,감자,홍감자,하,10키로상자,1.0,1.0,16149.999999999989,1.0
201901상순,감자,홍감자,하,10키로상자,1.0,1.0,19999.99999999998,1.0
201901중순,감자,홍감자,하,10키로상자,1.0,1.0,5584.905660377352,1.0
201901하순,감자,홍감자,하,10키로상자,1.0,1.0,8620.754716981135,1.0
201902상순,감자,홍감자,하,10키로상자,1.0,1.0,4500.000000000001,1.0
201902중순,감자,홍감자,하,10키로상자,1.0,1.0,9456.869009584665,1.0
201902하순,감자,홍감자,하,10키로상자,1.0,1.0,7873.076923076914,1.0
201903상순,감자,홍감자,하,10키로상자,1.0,1.0,1500.0,1.0
201903중순,감자,홍감자,하,10키로상자,1.0,1.0,1.0,1.0
201903하순,감자,홍감자,하,10키로상자,1.0,1.0,1.0,1.0
201904상순,감자,홍감자,하,10키로상자,1.0,1.0,1.0,1.0
201904중순,감자,홍감자,하,10키로상자,1.0,1.0,3249.9999999999973,1.0
201904하순,감자,홍감자,하,10키로상자,1.0,1.0,12355.55555555551,1.0
201905상순,감자,홍감자,하,10키로상자,1.0,1.0,1.0,1.0
201905중순,감자,홍감자,하,10키로상자,1.0,1.0,11850.000000000007,1.0
201905하순,감자,홍감자,하,10키로상자,1.0,1.0,13289.3401015228,1.0
201906상순,감자,홍감자,하,10키로상자,1.0,1.0,13041.961852860994,1.0
201906중순,감자,홍감자,하,10키로상자,1.0,1.0,11119.830993649892,1.0
201906하순,감자,홍감자,하,10키로상자,1.0,1.0,10693.120307813097,1.0
201907상순,감자,홍감자,하,10키로상자,1.0,1.0,9388.235294117638,1.0
201907중순,감자,홍감자,하,10키로상자,1.0,1.0,8713.057324840765,1.0
201907하순,감자,홍감자,하,10키로상자,1.0,1.0,7169.4018716940045,1.0
201908상순,감자,홍감자,하,10키로상자,1.0,1.0,9675.301204819269,1.0
201908중순,감자,홍감자,하,10키로상자,1.0,1.0,8575.59523809523,1.0
201908하순,감자,홍감자,하,10키로상자,1.0,1.0,6905.263157894727,1.0
201909상순,감자,홍감자,하,10키로상자,1.0,1.0,5921.212121212119,1.0
201909중순,감자,홍감자,하,10키로상자,1.0,1.0,7119.999999999995,1.0
201909하순,감자,홍감자,하,10키로상자,1.0,1.0,6499.999999999995,1.0
201910상순,감자,홍감자,하,10키로상자,1.0,1.0,9450.000000000005,1.0
201910중순,감자,홍감자,하,10키로상자,1.0,1.0,9173.333333333332,1.0
201910하순,감자,홍감자,하,10키로상자,1.0,1.0,3699.9999999999995,1.0
201911상순,감자,홍감자,하,10키로상자,1.0,1.0,7262.99212598425,1.0
201911중순,감자,홍감자,하,10키로상자,1.0,1.0,7484.319174275498,1.0
201911하순,감자,홍감자,하,10키로상자,1.0,1.0,7130.412633723889,1.0
201912상순,감자,홍감자,하,10키로상자,1.0,1.0,6859.374999999995,1.0
201912중순,감자,홍감자,하,10키로상자,1.0,1.0,6004.248366013073,1.0
201912하순,감자,홍감자,하,10키로상자,1.0,1.0,7819.871794871788,1.0
202001상순,감자,홍감자,하,10키로상자,1.0,1.0,8666.666666666652,1.0
202001중순,감자,홍감자,하,10키로상자,1.0,1.0,12383.870967741906,1.0
202001하순,감자,홍감자,하,10키로상자,1.0,1.0,1.0,1.0
202002상순,감자,홍감자,하,10키로상자,1.0,1.0,5200.000000000001,1.0
202002중순,감자,홍감자,하,10키로상자,1.0,1.0,7676.923076923064,1.0
202002하순,감자,홍감자,하,10키로상자,1.0,1.0,7438.983050847449,1.0
202003상순,감자,홍감자,하,10키로상자,1.0,1.0,7008.308605341239,1.0
202003중순,감자,홍감자,하,10키로상자,1.0,1.0,5650.000000000004,1.0
202003하순,감자,홍감자,하,10키로상자,1.0,1.0,3166.666666666661,1.0
202004상순,감자,홍감자,하,10키로상자,1.0,1.0,1.0,1.0
202004중순,감자,홍감자,하,10키로상자,1.0,1.0,1.0,1.0
202004하순,감자,홍감자,하,10키로상자,1.0,1.0,10876.086956521707,1.0
202005상순,감자,홍감자,하,10키로상자,1.0,1.0,1.0,1.0
202005중순,감자,홍감자,하,10키로상자,1.0,1.0,16322.399999999998,1.0
202005하순,감자,홍감자,하,10키로상자,1.0,1.0,17584.735202492186,1.0
202006상순,감자,홍감자,하,10키로상자,1.0,1.0,13403.70754284881,1.0
202006중순,감자,홍감자,하,10키로상자,1.0,1.0,11766.65938025281,1.0
202006하순,감자,홍감자,하,10키로상자,1.0,1.0,8895.204725339143,1.0
202007상순,감자,홍감자,하,10키로상자,1.0,1.0,9284.19124366362,1.0
202007중순,감자,홍감자,하,10키로상자,1.0,1.0,8322.990906856718,1.0
202007하순,감자,홍감자,하,10키로상자,1.0,1.0,6616.8196841718545,1.0
202008상순,감자,홍감자,하,10키로상자,1.0,1.0,9186.31713554987,1.0
202008중순,감자,홍감자,하,10키로상자,1.0,1.0,5528.827674567576,1.0
202008하순,감자,홍감자,하,10키로상자,1.0,1.0,6088.607594936696,1.0
202009상순,감자,홍감자,하,10키로상자,1.0,1.0,9058.207547169803,1.0
202009중순,감자,홍감자,하,10키로상자,1.0,1.0,6439.502332814925,1.0
202009하순,감자,홍감자,하,10키로상자,1.0,1.0,6683.116883116882,1.0
202010상순,감자,홍감자,하,10키로상자,1.0,1.0,6050.000000000004,1.0
202010중순,감자,홍감자,하,10키로상자,1.0,1.0,7863.636363636356,1.0
202010하순,감자,홍감자,하,10키로상자,1.0,1.0,9217.105263157888,1.0
202011상순,감자,홍감자,하,10키로상자,1.0,1.0,3370.7792207792227,1.0
202011중순,감자,홍감자,하,10키로상자,1.0,1.0,8338.775510204083,1.0
202011하순,감자,홍감자,하,10키로상자,1.0,1.0,14882.848837209294,1.0
202012상순,감자,홍감자,하,10키로상자,1.0,1.0,10857.89473684209,1.0
202012중순,감자,홍감자,하,10키로상자,1.0,1.0,8475.0,1.0
202012하순,감자,홍감자,하,10키로상자,1.0,1.0,10923.076923076898,1.0
202101상순,감자,홍감자,하,10키로상자,1.0,1.0,9000.000000000004,1.0
202101중순,감자,홍감자,하,10키로상자,1.0,1.0,11999.999999999993,1.0
202101하순,감자,홍감자,하,10키로상자,1.0,1.0,1.0,1.0
202102상순,감자,홍감자,하,10키로상자,1.0,1.0,12884.057971014407,1.0
202102중순,감자,홍감자,하,10키로상자,1.0,1.0,9324.999999999998,1.0
202102하순,감자,홍감자,하,10키로상자,1.0,1.0,7625.000000000004,1.0
202103상순,감자,홍감자,하,10키로상자,1.0,1.0,9576.289021396002,1.0
202103중순,감자,홍감자,하,10키로상자,1.0,1.0,8278.837209302319,1.0
202103하순,감자,홍감자,하,10키로상자,1.0,1.0,9354.462051709743,1.0
202104상순,감자,홍감자,하,10키로상자,1.0,1.0,4691.358024691347,1.0
202104중순,감자,홍감자,하,10키로상자,1.0,1.0,6604.651162790695,1.0
202104하순,감자,홍감자,하,10키로상자,1.0,1.0,17313.43283582079,1.0
202105상순,감자,홍감자,하,10키로상자,1.0,1.0,9808.843537414956,1.0
202105중순,감자,홍감자,하,10키로상자,1.0,1.0,12136.52222847489,1.0
202105하순,감자,홍감자,하,10키로상자,1.0,1.0,13743.158474762991,1.0
202106상순,감자,홍감자,하,10키로상자,1.0,1.0,13232.35129204949,1.0
202106중순,감자,홍감자,하,10키로상자,1.0,1.0,10346.198177702301,1.0
202106하순,감자,홍감자,하,10키로상자,1.0,6337.999999999999,9303.00375593696,1.0
202107상순,감자,홍감자,하,10키로상자,1.0,1.0,7901.915453489158,1.0
202107중순,감자,홍감자,하,10키로상자,1.0,1.0,8075.604348752937,1.0
202107하순,감자,홍감자,하,10키로상자,1.0,1.0,7788.424437299027,1.0
202108상순,감자,홍감자,하,10키로상자,1.0,1.0,9760.000000000007,1.0
202108중순,감자,홍감자,하,10키로상자,1.0,1.0,9635.481890730498,1.0
202108하순,감자,홍감자,하,10키로상자,1.0,1.0,9419.325842696617,1.0
202109상순,감자,홍감자,하,10키로상자,1.0,1.0,9258.939580764472,1.0
202109중순,감자,홍감자,하,10키로상자,1.0,1.0,6955.974842767289,1.0
202109하순,감자,홍감자,하,10키로상자,1.0,1.0,6419.999999999995,1.0
202110상순,감자,홍감자,하,10키로상자,1.0,1.0,4900.000000000004,1.0
202110중순,감자,홍감자,하,10키로상자,1.0,1.0,6867.1850699844435,1.0
202110하순,감자,홍감자,하,10키로상자,1.0,1.0,8817.391304347819,1.0
202111상순,감자,홍감자,하,10키로상자,1.0,1.0,4288.095238095234,1.0
202111중순,감자,홍감자,하,10키로상자,1.0,1.0,8271.45359019264,1.0
202111하순,감자,홍감자,하,10키로상자,1.0,1.0,8279.041916167667,1.0
202112상순,감자,홍감자,하,10키로상자,1.0,1.0,11051.347708894797,1.0
202112중순,감자,홍감자,하,10키로상자,1.0,1.0,12600.91743119259,1.0
202112하순,감자,홍감자,하,10키로상자,1.0,1.0,12155.462184873903,1.0
201801상순,감자,감자 수미,중,20키로상자,19422.42592592589,32111.857142857094,1.0,1.0
201801중순,감자,감자 수미,중,20키로상자,18033.13425925921,35751.11111111112,1.0,1.0
201801하순,감자,감자 수미,중,20키로상자,19805.885185185085,37745.77777777773,1.0,1.0
201802상순,감자,감자 수미,중,20키로상자,21099.72685185179,40762.88888888877,1.0,1.0
201802중순,감자,감자 수미,중,20키로상자,20971.783730158684,42702.66666666656,1.0,1.0
201802하순,감자,감자 수미,중,20키로상자,20306.190476190404,42798.14285714282,1.0,1.0
201803상순,감자,감자 수미,중,20키로상자,19661.615740740704,44437.77777777773,1.0,1.0
201803중순,감자,감자 수미,중,20키로상자,18485.80555555551,44666.75000000004,1.0,1.0
201803하순,감자,감자 수미,중,20키로상자,18705.4962962962,55912.20000000003,1.0,1.0
201804상순,감자,감자 수미,중,20키로상자,20131.287037037,86148.99999999997,1.0,1.0
201804중순,감자,감자 수미,중,20키로상자,18838.37037037031,84464.99999999997,1.0,1.0
201804하순,감자,감자 수미,중,20키로상자,20877.12962962961,84083.49999999994,1.0,1.0
201805상순,감자,감자 수미,중,20키로상자,22964.71296296289,70728.11111111111,1.0,1.0
201805중순,감자,감자 수미,중,20키로상자,25897.300925925912,43966.125,1.0,1.0
201805하순,감자,감자 수미,중,20키로상자,21222.029629629582,35817.599999999984,1.0,1.0
201806상순,감자,감자 수미,중,20키로상자,19456.962962962898,21887.999999999985,1.0,1.0
201806중순,감자,감자 수미,중,20키로상자,15928.314814814807,20499.111111111088,1.0,1.0
201806하순,감자,감자 수미,중,20키로상자,14136.546296296188,18706.2222222222,1.0,1.0
201807상순,감자,감자 수미,중,20키로상자,13846.837962962893,18573.624999999985,1.0,1.0
201807중순,감자,감자 수미,중,20키로상자,13547.629629629599,17528.999999999993,1.0,1.0
201807하순,감자,감자 수미,중,20키로상자,14508.051851851791,20773.333333333318,1.0,1.0
201808상순,감자,감자 수미,중,20키로상자,14622.9047619047,27821.875000000007,1.0,1.0
201808중순,감자,감자 수미,중,20키로상자,15817.518518518491,28456.37499999998,1.0,1.0
201808하순,감자,감자 수미,중,20키로상자,16462.074074074008,31486.49999999999,1.0,1.0
201809상순,감자,감자 수미,중,20키로상자,16208.314814814792,29189.124999999985,1.0,1.0
201809중순,감자,감자 수미,중,20키로상자,15908.662962962897,29890.777777777716,1.0,1.0
201809하순,감자,감자 수미,중,20키로상자,15429.968253968196,32681.399999999987,1.0,1.0
201810상순,감자,감자 수미,중,20키로상자,15205.671296296192,30327.111111111124,1.0,1.0
201810중순,감자,감자 수미,중,20키로상자,14813.736111111106,28936.111111111077,1.0,1.0
201810하순,감자,감자 수미,중,20키로상자,15872.585185185104,28052.444444444405,1.0,1.0
201811상순,감자,감자 수미,중,20키로상자,17938.157407407387,33772.0,1.0,1.0
201811중순,감자,감자 수미,중,20키로상자,17578.495370370303,31915.875,1.0,1.0
201811하순,감자,감자 수미,중,20키로상자,17508.074074074015,31622.333333333314,1.0,1.0
201812상순,감자,감자 수미,중,20키로상자,18621.222222222197,30658.375000000022,1.0,1.0
201812중순,감자,감자 수미,중,20키로상자,17943.555555555504,30323.99999999998,1.0,1.0
201812하순,감자,감자 수미,중,20키로상자,19200.018518518486,28418.000000000025,1.0,1.0
201901상순,감자,감자 수미,중,20키로상자,20430.044973544886,29532.857142857123,1.0,1.0
201901중순,감자,감자 수미,중,20키로상자,19162.041666666606,24172.5,1.0,1.0
201901하순,감자,감자 수미,중,20키로상자,21790.46296296292,24364.70000000001,1.0,1.0
201902상순,감자,감자 수미,중,20키로상자,24162.810185185102,27399.19999999999,1.0,1.0
201902중순,감자,감자 수미,중,20키로상자,23619.1646825396,25131.000000000015,1.0,1.0
201902하순,감자,감자 수미,중,20키로상자,23639.341269841203,19592.999999999993,1.0,1.0
201903상순,감자,감자 수미,중,20키로상자,23672.532407407405,23390.624999999993,1.0,1.0
201903중순,감자,감자 수미,중,20키로상자,23276.175925925923,21615.777777777694,1.0,1.0
201903하순,감자,감자 수미,중,20키로상자,22385.051851851793,24530.999999999985,1.0,1.0
